award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
turing_award-000068,2018,,Turing Award,for conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing,,,,Yoshua Bengio,,,,,,Canada; France,,,,,,,,,,,
turing_award-000069,2018,,Turing Award,for conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing,,,,Geoffrey Hinton,,,,,,United Kingdom; Canada,,,,,,,,,,,
turing_award-000070,2018,,Turing Award,for conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing,,,,Yann LeCun,,,,,,France; United States,,,,,,,,,,,
turing_award-000071,2019,,Turing Award,"For fundamental contributions to 3D computer graphics, and the impact of computer-generated imagery (CGI) in filmmaking and other applications",,,,Edwin Catmull,,,,,,United States,,,,,,,,,,,
turing_award-000072,2019,,Turing Award,"For fundamental contributions to 3D computer graphics, and the impact of computer-generated imagery (CGI) in filmmaking and other applications",,,,Pat Hanrahan,,,,,,United States,,,,,,,,,,,
turing_award-000073,2020,,Turing Award,"for fundamental algorithms and theory underlying programming language implementation and for synthesizing these results and those of others in their highly influential books, which educated generations of computer scientists",,,,Alfred Aho,,,,,,Canada,,,,,,,,,,,
turing_award-000074,2020,,Turing Award,"for fundamental algorithms and theory underlying programming language implementation and for synthesizing these results and those of others in their highly influential books, which educated generations of computer scientists",,,,Jeffrey Ullman,,,,,,United States,,,,,,,,,,,
turing_award-000075,2021,,Turing Award,for pioneering contributions to numerical algorithms and libraries that enabled high performance computational software to keep pace with exponential hardware improvements for over four decades,,,,Jack Dongarra,,,,,,United States,,,,,,,,,,,
turing_award-000076,2022,,Turing Award,"for the invention, standardization, and commercialization of Ethernet ",,,,Robert Metcalfe,,,,,,United States,,,,,,,,,,,
turing_award-000077,2023,,Turing Award,"For foundational contributions to the theory of computation, including reshaping our understanding of the role of randomness in computation and mathematics, and for his decades of intellectual leadership in theoretical computer science",,,,Avi Wigderson,,,,,,Israel; United States,,,,,,,,,,,
turing_award-000078,2024,,Turing Award,For developing the conceptual and algorithmic foundations of reinforcement learning ,,,,Andrew Barto,,,,,,United States,,,,,,,,,,,
turing_award-000079,2024,,Turing Award,For developing the conceptual and algorithmic foundations of reinforcement learning ,,,,Richard S. Sutton,,,,,,Canada,,,,,,,,,,,
turing_award-000080,2025,,Turing Award,For their essential role in igniting and shaping the quantum revolution in computer science and in information and communications technology.,,,,Charles H. Bennett,,,,,,United States,,,,,,,,,,,
turing_award-000081,2025,,Turing Award,For their essential role in igniting and shaping the quantum revolution in computer science and in information and communications technology.,,,,Gilles Brassard,,,,,,Canada,,,,,,,,,,,
