award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
wolf_prize-000021,1980,Chemistry,Wolf Prize,for his development of absolute rate theory and its imaginative applications to chemical and physical processes.,,,Individual,Henry Eyring,,,,Mexico,,Mexico,Male,,,,,,,,,,
wolf_prize-000022,1980,Mathematics,Wolf Prize,"for deep and original discoveries in Fourier analysis, probability theory, ergodic theory and dynamical systems.",,,Individual,Andrey Kolmogorov,1903-04-25,1903,Tambov,Russia,,Soviet Union,Male,Moscow State University,Moscow,Russia,,1987-10-20,Moscow,Russia,,,
wolf_prize-000023,1980,Mathematics,Wolf Prize,"for pioneering work in algebraic topology, complex variables homological algebra and inspired leadership of a generation of mathematicians.",,,Individual,Henri Cartan,1904-07-08,1904,Nancy,France,,France,Male,,,,,2008-08-13,Paris,France,,,
wolf_prize-000024,1980,Medicine,Wolf Prize,"for their contributions to knowledge of the function and disfunction of the body cells through their studies on the immunological role of the lymphocytes, the development of specific antibodies and the elucidation of mechanisms governing the control and differentiation of normal and cancer cells.",,,Individual,César Milstein,,,,,,Argentina; United Kingdom,Male,,,,,,,,,,
wolf_prize-000025,1980,Medicine,Wolf Prize,"for their contributions to knowledge of the function and disfunction of the body cells through their studies on the immunological role of the lymphocytes, the development of specific antibodies and the elucidation of mechanisms governing the control and differentiation of normal and cancer cells.",,,Individual,James L. Gowans,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000026,1980,Medicine,Wolf Prize,"for their contributions to knowledge of the function and disfunction of the body cells through their studies on the immunological role of the lymphocytes, the development of specific antibodies and the elucidation of mechanisms governing the control and differentiation of normal and cancer cells.",,,Individual,Leo Sachs,,,,Germany,,Israel,Male,,,,,,,,,,
wolf_prize-000027,1980,Physics,Wolf Prize,for path breaking developments culminating in the general theory of the critical behavior at transitions between the different thermodynamic phases of matter.,,,Individual,Kenneth G. Wilson,1936-06-08,1936,Waltham,United States,,United States,Male,Cornell University,Ithaca,United States,,2013-06-15,Saco,United States,,,
wolf_prize-000028,1980,Physics,Wolf Prize,for path breaking developments culminating in the general theory of the critical behavior at transitions between the different thermodynamic phases of matter.,,,Individual,Leo P. Kadanoff,1937-01-14,1937,New York City,United States,,United States,Male,University of Chicago,Chicago,United States,,2015-10-26,Chicago,United States,,,
wolf_prize-000029,1980,Physics,Wolf Prize,for path breaking developments culminating in the general theory of the critical behavior at transitions between the different thermodynamic phases of matter.,,,Individual,Michael E. Fisher,1931-09-03,1931,,Trinidad and Tobago,,United States,Male,University of Maryland,College Park,United States,,2021-11-26,,,,,
wolf_prize-000030,1981,Agriculture,Wolf Prize,for his outstanding achievements in basic-and-applied research on artificial insemination.,,,Individual,Glenn W. Salisbury,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000031,1981,Agriculture,Wolf Prize,for his pioneering research on storage and preservation of spermatozoa thus enabling artificial insemination to become a universal practice.,,,Individual,Henry A. Lardy,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000032,1981,Agriculture,Wolf Prize,for his significant contributions to the application of artificial insemination to livestock improvement.,,,Individual,John O. Almquist,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000033,1981,Arts,Wolf Prize,"the spiritual contents of Tàpies work does no derive from a calculated composition of clearly defined shapes and colours, but is based on the creation of a sensitive system of textures and on the use of materials as the real constituents of the artistic and spiritual contents.",,,Individual,Antoni Tàpies,,,,Spain,,Spain,Male,,,,,,,,,,
wolf_prize-000034,1981,Arts,Wolf Prize,"The living greatest, original and poetic visionary among the pioneers of modern art, whose glowing colours and human warmth have both a deep personal meaning and universal appeal.",,,Individual,Marc Chagall,,,,,,Russia; France,Male,,,,,,,,,,
wolf_prize-000035,1981,Chemistry,Wolf Prize,"for pioneering and fundamental contributions to synthetic transition metal chemistry, particularly transition metal hydrides and dinitrogen complexes.",,,Individual,Joseph Chatt,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000036,1981,Mathematics,Wolf Prize,for seminal discoveries and the creation of powerful new methods in geometric function theory.,,,Individual,Lars Ahlfors,1907-04-18,1907,Helsinki,Finland,,Finland,Male,Harvard University,Cambridge,United States,,1996-10-11,Pittsfield,United States,,,
wolf_prize-000037,1981,Mathematics,Wolf Prize,"Creator of the modern approach to Algebraic geometry, by its fusion, with Commutative algebra.",,,Individual,Oscar Zariski,1899-04-24,1899,Kobryn,Belarus,,United States,Male,Harvard University,Cambridge,United States,,1986-07-04,Brookline,United States,,,
wolf_prize-000038,1981,Medicine,Wolf Prize,"for her imaginative and important contributions to our understanding of chromosome structure behavior and function, and for her identification and description of transposable genetic (mobile) elements.",,,Individual,Barbara McClintock,,,,United States,,United States,Female,,,,,,,,,,
wolf_prize-000039,1981,Medicine,Wolf Prize,"for his concepts underlying genetic engineering; for constructing a biologically functional hybrid plasmid, and for achieving actual expression of a foreign gene implanted in E. Coli by the recombinant DNA method.",,,Individual,Stanley N. Cohen,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000040,1981,Physics,Wolf Prize,"for their outstanding contributions to theoretical physics, especially in the development and application of the quantum theory of, fields.",,,Individual,Freeman J. Dyson,1923-12-15,1923,Crowthorne,United Kingdom,,United States,Male,Institute for Advanced Study,Princeton,United States,,2020-02-28,Princeton,United States,,,
wolf_prize-000041,1981,Physics,Wolf Prize,"for their outstanding contributions to theoretical physics, especially in the development and application of the quantum theory of, fields.",,,Individual,Gerard 't Hooft,1946-07-05,1946,Den Helder,Netherlands,,Netherlands,Male,Utrecht University,Utrecht,Netherlands,,,,,,,
wolf_prize-000042,1981,Physics,Wolf Prize,"for their outstanding contributions to theoretical physics, especially in the development and application of the quantum theory of, fields.",,,Individual,Victor F. Weisskopf,1908-09-19,1908,Vienna,Austria,,United States,Male,Massachusetts Institute of Technology,Cambridge,United States,,2002-04-22,Newton,United States,,,
wolf_prize-000043,1982,Agriculture,Wolf Prize,for his fundamental chemical and biological research on pheromones and their practical use in insect control.,,,Individual,Wendell L. Roelofs,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000044,1982,Arts,Wolf Prize,for his novel approach to musical structure and texture and the unfailing dramatic tension of his creations.,,,Individual,Josef Tal,,,,Poland,,Israel,Male,,,,,,,,,,
wolf_prize-000045,1982,Arts,Wolf Prize,for his inspired and inspiring extension of our sound world.,,,Individual,Olivier Messiaen,,,,France,,France,Male,,,,,,,,,,
wolf_prize-000046,1982,Arts,Wolf Prize,"for his outstanding contribution to the art of musical interpretation, and especially his musicalization of pianism.",,,Individual,Vladimir Horowitz,,,,,,Russia; United States,Male,,,,,,,,,,
wolf_prize-000047,1982,Chemistry,Wolf Prize,for development of matrix isolation spectroscopy and for the discovery of photodissociation lasers and chemical lasers.,,,Individual,George C. Pimentel,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000048,1982,Chemistry,Wolf Prize,"for his studies of chemical reactions in unprecedented detail through development of the infrared chemiluminescence technique, and for envisaging the principles underlying the chemical laser.",,,Individual,John Charles Polanyi,,,,,,Hungary; Canada,Male,,,,,,,,,,
wolf_prize-000049,1982,Mathematics,Wolf Prize,"for his fundamental work in algebraic topology, differential geometry and differential topology.",,,Individual,Hassler Whitney,1907-03-23,1907,New York City,United States,,United States,Male,Institute for Advanced Study,Princeton,United States,,1989-05-10,Princeton,United States,,,
wolf_prize-000050,1982,Mathematics,Wolf Prize,for his fundamental contributions to functional analysis and its applications.,,,Individual,Mark Krein,1907-04-03,1907,Kyiv,Ukraine,,Soviet Union,Male,,,,,1989-10-17,Odessa,Ukraine,,,
wolf_prize-000051,1982,Medicine,Wolf Prize,for developing agents which block beta adrenergic and histamine receptors.,,,Individual,James W. Black,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000052,1982,Medicine,Wolf Prize,"for the isolation, purification and characterization of the acetylcholine receptor.",,,Individual,Jean-Pierre Changeux,,,,France,,France,Male,,,,,,,,,,
wolf_prize-000053,1982,Medicine,Wolf Prize,"for the development of the ways to label neurotransmitter receptors, which provide tools to describe their properties.",,,Individual,Solomon H. Snyder,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000054,1982,Physics,Wolf Prize,for their experimental discovery of unexpected new particles establishing a third generation quarks and leptons.,,,Individual,Leon M. Lederman,1922-07-15,1922,New York City,United States,,United States,Male,,,,,2018-10-03,Rexburg,United States,,,
wolf_prize-000055,1982,Physics,Wolf Prize,for their experimental discovery of unexpected new particles establishing a third generation quarks and leptons.,,,Individual,Martin L. Perl,1927-06-24,1927,New York City,United States,,United States,Male,Stanford University,Stanford,United States,,2014-09-30,Palo Alto,United States,,,
wolf_prize-000056,1983/1984,Agriculture,Wolf Prize,for their innovative contributions to the quantitative understanding of soil-water and other environmental interactions influencing crop growth and yield.,,,Individual,Cornelis T. de Wit,,,,,,Netherlands,Male,,,,,,,,,,
wolf_prize-000057,1983/1984,Agriculture,Wolf Prize,for their innovative contributions to the quantitative understanding of soil-water and other environmental interactions influencing crop growth and yield.,,,Individual,Don Kirkham,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000058,1983/1984,Arts,Wolf Prize,"for his fundamental contribution to contemporary architecture, based on his creative spirit, solving human problems in a highly original formal language.",,,Individual,Ralph Erskine,,,,,,United Kingdom; Sweden,Male,,,,,,,,,,
wolf_prize-000059,1983/1984,Chemistry,Wolf Prize,for his studies of the electronic structure of molecules through paramagnetic resonance spectroscopy and for the introduction and biological applications of spin label techniques.,,,Individual,Harden M. McConnell,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000060,1983/1984,Chemistry,Wolf Prize,for his pioneering work in the development and applications of nuclear magnetic resonance spectroscopy in chemistry.,,,Individual,Herbert S. Gutowsky,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000061,1983/1984,Chemistry,Wolf Prize,for his fundamental theoretical and experimental contributions to high resolution nuclear magnetic resonance spectroscopy in solids.,,,Individual,John S. Waugh,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000062,1983/1984,Mathematics,Wolf Prize,"for his numerous contributions to number theory, combinatorics, probability, set theory, and mathematical analysis, and for personally stimulating mathematicians the world over.",,,Individual,Paul Erdős,1913-03-26,1913,Budapest,Hungary,,Hungary,Male,,,,,1996-09-20,Warsaw,Poland,,,
wolf_prize-000063,1983/1984,Mathematics,Wolf Prize,"for outstanding contributions to global differential geometry, which have profoundly influenced all mathematics.",,,Individual,Shiing-Shen Chern,1911-10-28,1911,Jiaxing,China,,China; United States,Male,"University of California, Berkeley",Berkeley,United States,,2004-12-03,Tianjin,China,,,
wolf_prize-000064,1984/1985,Agriculture,Wolf Prize,for his pioneering fundamental research on the mechanisms of biological nitrogen fixation and its application in crop production.,,,Individual,Robert H. Burris,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000065,1984/1985,Arts,Wolf Prize,"His fruitful imagination, expressing a practical beauty of forms in his sculpture, appears in a contemporary guise, combining tradition and innovation.",,,Individual,Eduardo Chillida,,,,Spain,,Spain,Male,,,,,,,,,,
wolf_prize-000066,1984/1985,Chemistry,Wolf Prize,"for his contribution to chemical kinetics, especially the theories of unimolecular reactions and electron transfer reactions.",,,Individual,Rudolph A. Marcus,,,,,,Canada; United States,Male,,,,,,,,,,
wolf_prize-000067,1984/1985,Mathematics,Wolf Prize,"for initiating many, now classic and essential, developments in partial differential equations.",,,Individual,Hans Lewy,1904-10-20,1904,Wrocław,Poland,,United States,Male,"University of California, Berkeley",Berkeley,United States,,1988-08-23,Berkeley,United States,,,
wolf_prize-000068,1984/1985,Mathematics,Wolf Prize,for his outstanding contributions to the study of complex manifolds and algebraic varieties.,,,Individual,Kunihiko Kodaira,1915-03-16,1915,Tokyo,Japan,,Japan,Male,University of Tokyo,Tokyo,Japan,,1997-07-26,Kofu,Japan,,,
wolf_prize-000069,1984/1985,Medicine,Wolf Prize,for discoveries concerning the biosynthesis and processing of insulin which have had profound implications for basic biology and clinical medicine.,,,Individual,Donald F. Steiner,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000070,1984,Physics,Wolf Prize,for his discovery of nuclear spin echoes and for the phenomenon of self-induced transparency.,,,Individual,Erwin L. Hahn,1921-06-09,1921,Sharon,United States,,United States,Male,"University of California, Berkeley",Berkeley,United States,,2016-09-20,Berkeley,United States,,,
wolf_prize-000071,1984,Physics,Wolf Prize,for his development of the utilization of the transmission electron microscope as a universal instrument to study the structure of crystalline matter.,,,Individual,Peter B. Hirsch,1925-01-16,1925,Berlin,Germany,,United Kingdom,Male,University of Oxford,Oxford,United Kingdom,,,,,,,
wolf_prize-000072,1984,Physics,Wolf Prize,"for his realization of the first operating laser, the pulsed three level ruby laser.",,,Individual,Theodore H. Maiman,1927-07-11,1927,Los Angeles,United States,,United States,Male,,,,,2007-05-05,Vancouver,Canada,,,
wolf_prize-000073,1985,Physics,Wolf Prize,"for their major contributions to the fundamental theory of solids, especially of the behavior of electrons in metals.",,,Individual,Conyers Herring,1914-11-15,1914,Scotia,United States,,United States,Male,Stanford University,Stanford,United States,,2009-07-23,Palo Alto,United States,,,
wolf_prize-000074,1985,Physics,Wolf Prize,"for their major contributions to the fundamental theory of solids, especially of the behavior of electrons in metals.",,,Individual,Philippe Nozières,1932-04-12,1932,Paris,France,,France,Male,Institut Laue–Langevin,Grenoble,France,,2022-06-15,,,,,
wolf_prize-000075,1986,Agriculture,Wolf Prize,"for their fundamental research in cytogenetics of wheat, providing the basis for genetic improvement of cereal grains.",,,Individual,Ernest R. Sears,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000076,1986,Agriculture,Wolf Prize,"for their fundamental research in cytogenetics of wheat, providing the basis for genetic improvement of cereal grains.",,,Individual,Ralph Riley,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000077,1986,Arts,Wolf Prize,one of the leading and most influential figures of Pop Art in the world since its inception.,,,Individual,Jasper Johns,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000078,1986,Chemistry,Wolf Prize,"for outstanding research on the synthesis, stereochemistry, and reaction mechanisms for formation of natural products, especially Vitamin-B12.",,,Individual,Albert Eschenmoser,,,,Switzerland,,Switzerland,Male,,,,,,,,,,
wolf_prize-000079,1986,Chemistry,Wolf Prize,for outstanding research on the synthesis of many highly complex natural products and the demonstration of novel ways of thinking about such syntheses.,,,Individual,Elias James Corey,,,,United States,,United States,Male,,,,,,,,,,
wolf_prize-000080,1986,Mathematics,Wolf Prize,for his profound and original work on number theory and on discrete groups and automorphic forms.,,,Individual,Atle Selberg,1917-06-14,1917,Langesund,Norway,,Norway,Male,Institute for Advanced Study,Princeton,United States,,2007-08-06,Princeton,United States,,,
wolf_prize-000081,1986,Mathematics,Wolf Prize,for his fundamental work in algebraic topology and homological algebra.,,,Individual,Samuel Eilenberg,1913-09-30,1913,Warsaw,Poland,,Poland; United States,Male,Columbia University,New York,United States,,1998-01-30,New York City,United States,,,
wolf_prize-000082,1986,Medicine,Wolf Prize,for the discovery of the oxygenase enzymes and elucidation of their structure and biological importance.,,,Individual,Osamu Hayaishi,,,,United States,,Japan,Male,,,,,,,,,,
wolf_prize-000083,1986,Physics,Wolf Prize,for his brilliant experimental demonstration of the transition to turbulence and chaos in dynamical systems.,,,Individual,Albert J. Libchaber,,1934,Paris,France,,United States,Male,,,,,,,,,,
wolf_prize-000084,1986,Physics,Wolf Prize,"for his pioneering theoretical studies demonstrating the universal character of non-linear systems, which has made possible the systematic study of chaos.",,,Individual,Mitchell J. Feigenbaum,1944-12-19,1944,Philadelphia,United States,,United States,Male,,,,,2019-06-30,New York City,United States,,,
wolf_prize-000085,1987,Agriculture,Wolf Prize,"for his discovery and pioneering fundamental research on viroids, the smallest subviral pathogens, and his applied work on viroid detection in crops.",,,Individual,Theodor O. Diener,,,,Switzerland,,United States,Male,,,,,,,,,,
wolf_prize-000086,1987,Arts,Wolf Prize,"for his everlasting humanistic contribution to society as an artist and educator, which transcends the boundaries of musical performance.",,,Individual,Isaac Stern,,,,Ukraine,,United States,Male,,,,,,,,,,
wolf_prize-000087,1987,Arts,Wolf Prize,for his achievements and innovations in the field of composition.,,,Individual,Krzysztof Penderecki,,,,Poland,,Poland,Male,,,,,,,,,,
wolf_prize-000088,1987,Chemistry,Wolf Prize,for their contributions to protein X-ray crystallography and to the elucidation of structures of enzymes and their mechanisms of action.,,,Individual,David C. Phillips,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000089,1987,Chemistry,Wolf Prize,for their contributions to protein X-ray crystallography and to the elucidation of structures of enzymes and their mechanisms of action.,,,Individual,David M. Blow,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000090,1987,Mathematics,Wolf Prize,"for his fundamental contributions to pure and applied probability theory, especially the creation of the stochastic differential and integral calculus.",,,Individual,Kiyoshi Itō,1915-09-07,1915,,Japan,,Japan,Male,Kyoto University,Kyoto,Japan,,2008-11-10,Kyoto,Japan,,,
wolf_prize-000091,1987,Mathematics,Wolf Prize,for his outstanding contributions to many areas of analysis and applied mathematics.,,,Individual,Peter Lax,1926-05-01,1926,Budapest,Hungary,,Hungary; United States,Male,Courant Institute of Mathematical Sciences,New York,United States,,2025-05-16,New York,United States,,,
wolf_prize-000092,1987,Medicine,Wolf Prize,for the invention and development of affinity chromatography and its applications to biomedical sciences.,,,Individual,Meir Wilchek,,,,Poland,,Israel,Male,,,,,,,,,,
wolf_prize-000093,1987,Medicine,Wolf Prize,for the invention and development of affinity chromatography and its applications to biomedical sciences.,,,Individual,Pedro Cuatrecasas,,,,Spain,,Spain,Male,,,,,,,,,,
wolf_prize-000094,1987,Physics,Wolf Prize,for the discovery of extra-solar X-ray sources and the elucidation of their physical processes.,,,Individual,Bruno B. Rossi,1905-04-13,1905,Venice,Italy,,United States,Male,Massachusetts Institute of Technology,Cambridge,United States,,1993-11-21,Cambridge,United States,,,
wolf_prize-000095,1987,Physics,Wolf Prize,for pioneering investigations in solar X-rays.,,,Individual,Herbert Friedman,1916-06-21,1916,New York City,United States,,United States,Male,Naval Research Laboratory,"Washington, D.C.",United States,,2000-09-09,Arlington,United States,,,
wolf_prize-000096,1987,Physics,Wolf Prize,for the discovery of extra-solar X-ray sources and the elucidation of their physical processes.,,,Individual,Riccardo Giacconi,1931-10-06,1931,Genoa,Italy,,United States,Male,,,,,2018-12-09,San Diego,United States,,,
wolf_prize-000097,1988,Agriculture,Wolf Prize,"for pioneering work in reproductive physiology including cell preservation, fertilization processes, egg biology and embryo manipulations for domestic animal improvement.",,,Individual,Charles Thibault,,,,,,France,Male,,,,,,,,,,
wolf_prize-000098,1988,Agriculture,Wolf Prize,"for pioneering work in reproductive physiology including cell preservation, fertilization processes, egg biology and embryo manipulations for domestic animal improvement.",,,Individual,Ernest John Christopher Polge,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000099,1988,Arts,Wolf Prize,for their work which represents the spirit of an architecture that looks to the future without renouncing the past; brings about meaningful shapes and environments without forsaking human and social aspects and responds to universal issues without neglecting regional attributes.,,,Individual,Fumihiko Maki,,,,Japan,,Japan,Male,,,,,,,,,,
wolf_prize-000100,1988,Arts,Wolf Prize,for their work which represents the spirit of an architecture that looks to the future without renouncing the past; brings about meaningful shapes and environments without forsaking human and social aspects and responds to universal issues without neglecting regional attributes.,,,Individual,Giancarlo De Carlo,,,,Italy,,Italy,Male,,,,,,,,,,
wolf_prize-000101,1988,Chemistry,Wolf Prize,for their incisive theoretical studies elucidating energy acquisition and disposal in molecular systems and mechanisms for dynamical selectivity and specificity.,,,Individual,Joshua Jortner,,,,Poland,,Israel,Male,,,,,,,,,,
wolf_prize-000102,1988,Chemistry,Wolf Prize,for their incisive theoretical studies elucidating energy acquisition and disposal in molecular systems and mechanisms for dynamical selectivity and specificity.,,,Individual,Raphael David Levine,,,,Egypt,,Israel,Male,,,,,,,,,,
wolf_prize-000103,1988,Mathematics,Wolf Prize,"for outstanding work combining topology, algebraic and differential geometry, and algebraic number theory; and for his stimulation of mathematical cooperation and research.",,,Individual,Friedrich Hirzebruch,1927-10-17,1927,Hamm,Germany,,Germany,Male,University of Bonn,Bonn,Germany,,2012-05-27,Bonn,Germany,,,
wolf_prize-000104,1988,Mathematics,Wolf Prize,"for fundamental work in modern analysis, in particular, the application of pseudo differential and Fourier integral operators to linear partial differential equations.",,,Individual,Lars Hörmander,1931-01-24,1931,Mjällby,Sweden,,Sweden,Male,Lund University,Lund,Sweden,,2012-11-25,Lund,Sweden,,,
wolf_prize-000105,1988,Medicine,Wolf Prize,"for the biochemical elucidation of lysosomal storage diseases and the resulting contributions to biology, pathology, prenatal diagnosis, and therapeutics.",,,Individual,Elizabeth F. Neufeld,,,,France,,United States,Female,,,,,,,,,,
wolf_prize-000106,1988,Medicine,Wolf Prize,"for the biochemical elucidation of lysosomal storage diseases and the resulting contributions to biology, pathology, prenatal diagnosis, and therapeutics.",,,Individual,Henri G. Hers,,,,Belgium,,Belgium,Male,,,,,,,,,,
wolf_prize-000107,1988,Physics,Wolf Prize,"for their brilliant development of the theory of general relativity, in which they have shown the necessity for cosmological singularities and have elucidated the physics of black holes. In this work they have greatly enlarged our understanding of the origin and possible fate of the Universe.",,,Individual,Roger Penrose,1931-08-08,1931,Colchester,United Kingdom,,United Kingdom,Male,University of Oxford,Oxford,United Kingdom,,,,,,,
wolf_prize-000108,1988,Physics,Wolf Prize,"for their brilliant development of the theory of general relativity, in which they have shown the necessity for cosmological singularities and have elucidated the physics of black holes. In this work they have greatly enlarged our understanding of the origin and possible fate of the Universe.",,,Individual,Stephen W. Hawking,1942-01-08,1942,Oxford,United Kingdom,,United Kingdom,Male,University of Cambridge,Cambridge,United Kingdom,,2018-03-14,Cambridge,United Kingdom,,,
wolf_prize-000109,1989,Agriculture,Wolf Prize,for distinguished contributions to basic science and its successful translation into practice in the fields of animal health and crop protection.,,,Individual,Michael Elliott,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000110,1989,Agriculture,Wolf Prize,for distinguished contributions to basic science and its successful translation into practice in the fields of animal health and crop protection.,,,Individual,Peter M. Biggs,,,,,,United Kingdom,Male,,,,,,,,,,
wolf_prize-000111,1989,Arts,Wolf Prize,"who, over some three decades has invested prosaic objects with historic and mythical allusions. For all the simplicity of their subject matter, they are statements about metamorphosis and invite the observer to reflect upon life's processes .",,,Individual,Claes Oldenburg,,,,,,Sweden; United States,Male,,,,,,,,,,
wolf_prize-000112,1989,Chemistry,Wolf Prize,"for their fundamental contributions to the elucidation of the mechanism of enzymic reactions and of the biosynthesis of natural products, in particular the pigments of life.",,,Individual,Alan R. Battersby,,,,United Kingdom,,United Kingdom,Male,,,,,,,,,,
