award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
fields-000056,1966,,Fields Medal,,,,,Paul Joseph Cohen,,1934,,,,United States,Male,"Stanford University, USA",,,,,,,,,
fields-000057,1966,,Fields Medal,,,,,Alexander Grothendieck,,1928,,,,France,Male,"University of Paris, France",,,,,,,,,
fields-000058,1966,,Fields Medal,,,,,Stephen Smale,,1930,,,,United States,Male,"University of California, USA",,,,,,,,,
fields-000059,1962,,Fields Medal,,,,,Lars Hörmander,,1931,,,,Sweden,Male,"Stockholm University, Sweden",,,,,,,,,
fields-000060,1962,,Fields Medal,,,,,John Willard Milnor,,1931,,,,United States,Male,"Princeton University, USA",,,,,,,,,
fields-000061,1958,,Fields Medal,,,,,Klaus Friedrich Roth,,1925,,,,United Kingdom,Male,"London University, UK",,,,,,,,,
fields-000062,1958,,Fields Medal,,,,,René Thom,,1923,,,,France,Male,"University of Strasbourg, France",,,,,,,,,
fields-000063,1954,,Fields Medal,,,,,Kunihiko Kodaira,,1915,,,,Japan,Male,"Princeton University, USA",,,,,,,,,
fields-000064,1954,,Fields Medal,,,,,Jean-Pierre Serre,,1926,,,,France,Male,"Collège de France, France",,,,,,,,,
fields-000065,1950,,Fields Medal,,,,,Laurent Schwartz,,1915,,,,France,Male,"Nancy University, France",,,,,,,,,
fields-000066,1950,,Fields Medal,,,,,Atle Selberg,,1917,,,,Norway,Male,"Institute for Advanced Study, USA",,,,,,,,,
fields-000067,1936,,Fields Medal,,,,,Lars Valerian Ahlfors,,1907,,,,Finland,Male,"Harvard University, USA",,,,,,,,,
fields-000068,1936,,Fields Medal,,,,,Jesse Douglas,,1897,,,,United States,Male,"Massachusetts Institute of Technology (MIT), USA",,,,,,,,,
