award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
kyoto_prize-000020,1991,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Outstanding Contribution to Earth Science and Mathematical Science by the Development of Theoretical Basis of Numerical Study in Meteorology and the Discovery of Deterministic Chaos",,,,Edward Norton Lorenz,,,,,,United States,,,,,,,,,,,
kyoto_prize-000021,1991,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Stage Director, Who Has Inspired New Anima to Classic Repertories through His Innovative Rendering Which Amalgamates Essential Expressions of West and East Theatre Traditions",,,,Peter Stephen Paul Brook,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000022,1992,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Building and Designing the First Practical Stored Program Computer and Pioneering Studies of Computer Architecture.,,,,Maurice Vincent Wilkes,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000023,1992,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Elucidation of Intracellular Signal Transduction System through the Discovery and Functional Analysis of the Protein Kinase C,,,,Yasutomi Nishizuka,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000024,1992,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Thought and ethics) — A Philosopher Who Gave a Great Impact on the Intellectual World of Natural and Social Science by What He Calls Falsifiability Criterion and Advocated the Realization of Open Society Based on the ""Critical Rationalism",,,,Karl Raimund Popper,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000025,1993,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Creation of the Concept of the Monolithic Semiconductor Integrated Circuit and Its Demonstration.,,,,Jack St. Clair Kilby,,,,,,United States,,,,,,,,,,,
kyoto_prize-000026,1993,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Proposal of Inclusive Fitness and the Establishment of Evolutionary Theory of Sociality and Cooperation,,,,William Donald Hamilton,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000027,1993,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Music) — A Composer Who Opened New Possibilities of a Contemporary Musical Expression of Atonality and Aleatory Influenced by East European Folk Music,,,,Witold Lutosławski,,,,,,Poland,,,,,,,,,,,
kyoto_prize-000028,1994,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Proposal of the Basic Principles and Outstanding Contribution to the Development of MRI that Confers a Great Benefit on Clinical Medicine.,,,,Paul Christian Lauterbur,,,,,,United States,,,,,,,,,,,
kyoto_prize-000029,1994,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Mathematical sciences) — Broad Contribution to the Modern Mathematics, Especially through the Foundational Works in Algebraic Geometry and Number Theory",,,,André Weil,,,,,,France,,,,,,,,,,,
kyoto_prize-000030,1994,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Film Director Who Has Pursued the Humanity with an Acute Insight and Highly Original Images",,,,Akira Kurosawa,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000031,1995,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Fundamental Contribution to Research and Development of Liquid Crystal Materials by Establishing the Practical Molecular Design Methods.,,,,George William Gray,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000032,1995,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Outstanding Contribution to Astrophysics through the Theoretical Studies of the Stellar Formation and Evolution and the Formation of Solar System",,,,Chūshirō Hayashi,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000033,1995,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Arts) — A Painter Whose Pop-Art Motifs Continuously Challenged Established Concepts of Art Its Role in Modern Society,,,,Roy Lichtenstein,,,,,,United States,,,,,,,,,,,
kyoto_prize-000034,1996,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Outstanding Contribution to Various Fields of the Computer Science Ranging from the Art of Computer Programming to the Development of Epoch-Making Electronic Publishing Tools.,,,,Donald Ervin Knuth,,,,,,United States,,,,,,,,,,,
kyoto_prize-000035,1996,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Production of Knockout Mice through the Development of Gene Targeting Technique and Outstanding Contribution to Elucidation of Gene Function,,,,Mario Renato Capecchi,,,,,,United States,,,,,,,,,,,
kyoto_prize-000036,1996,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — A Philosopher Who Made Significant Contribution to the Development of Contemporary Philosophy by Rejecting the Method of Analytic-Synthetic Distinction and Naturalizing Epistemology Based on a Holistic and Systematic Linguistic Framework,,,,Willard Van Orman Quine,,,,,,United States,,,,,,,,,,,
kyoto_prize-000037,1997,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Development of the World’s First Microprocessor .,,,,Federico Faggin,,,,,,United States,,,,,,,,,,,
kyoto_prize-000038,1997,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Development of the World’s First Microprocessor .,,,,"Marcian Edward Hoff, Jr.",,,,,,United States,,,,,,,,,,,
kyoto_prize-000039,1997,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Development of the World’s First Microprocessor .,,,,Masatoshi Shima,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000040,1997,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Development of the World’s First Microprocessor .,,,,Stanley Mazor,,,,,,United States,,,,,,,,,,,
kyoto_prize-000041,1997,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Pioneering Study of Biodiversity in Tropics and Its Maintenance Mechanisms,,,,Daniel Hunt Janzen,,,,,,United States,,,,,,,,,,,
kyoto_prize-000042,1997,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Music) — A Composer Who Created a Totally New Music Using Computer-Aided Approach by Viewing Music Statistically as a Set of ""Sound Elements",,,,Iannis Xenakis,,,,,,Greece,,,,,,,,,,,
kyoto_prize-000043,1998,,Kyoto Prize,"Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Outstanding Contribution to Biology through the Expansion of the Nuclear Magnetic Resonance (NMR) Spectroscopy to the Structure Analyses of Biological Macromolecules in Water Solution, an Environment Similar to That in the Living Cell.",,,,Kurt Wüthrich,,,,,,Switzerland,,,,,,,,,,,
kyoto_prize-000044,1998,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Mathematical sciences) — Fundamental Contribution to the Stochastic Analysis, through His Invention of Stochastic Differential Equations, Which Have Been Applied in Various Sciences",,,,Kiyoshi Itō,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000045,1998,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Arts) — An Artist Who Launched the Field of ""Media Art"" With His Inventive Use of Image Media in Modern Art",,,,Nam June Paik,,,,,,United States,,,,,,,,,,,
kyoto_prize-000046,1999,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Fundamental Contribution to Development of the Ceramics Science and Technology Based on the Physicochemical Theory.,,,,W. David Kingery,,,,,,United States,,,,,,,,,,,
kyoto_prize-000047,1999,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Outstanding Contribution to the Earth Science by the Elucidation of Dynamical Mechanism of Ocean and Its Waves",,,,Walter Heinrich Munk,,,,,,United States,,,,,,,,,,,
kyoto_prize-000048,1999,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Choreographer Who Has Contributed the Dance to Regain Its Status as Fine Art through His Major Performances such as the ""Sacre du Printemps"" and the ""Bolero",,,,Maurice Béjart,,,,,,France,,,,,,,,,,,
kyoto_prize-000049,2000,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Pioneering and Fundamental Contributions to the Progress of Software Science.,,,,Antony Hoare,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000050,2000,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Discovery of Conserved Developmental Mechanisms,,,,Walter Jakob Gehring,,,,,,Switzerland,,,,,,,,,,,
kyoto_prize-000051,2000,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — An Imposing Construct of Hermeneutic Phenomenology that Embraces a New Concept of Ethics,,,,Paul Ricœur,,,,,,France,,,,,,,,,,,
kyoto_prize-000052,2001,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — A Pioneering Step in the Development of Optoelectronics through Success in Continuous Operation of Semiconductor Lasers at Room Temperature.,,,,Izuo Hayashi,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000053,2001,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — A Pioneering Step in the Development of Optoelectronics through Success in Continuous Operation of Semiconductor Lasers at Room Temperature.,,,,Morton B. Panish,,,,,,United States,,,,,,,,,,,
kyoto_prize-000054,2001,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — A Pioneering Step in the Development of Optoelectronics through Success in Continuous Operation of Semiconductor Lasers at Room Temperature.,,,,Zhores Ivanovich Alferov,,,,,,Russia,,,,,,,,,,,
kyoto_prize-000055,2001,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Contribution to Evolutionary Biology by Proposing the Idea of the Evolutionarily Stable Strategy (ESS),,,,John Maynard Smith,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000056,2001,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Music) — A Composer with Superb Originality and Firm Commitment to Innovation who Continues to Present New Challenges,,,,György Ligeti,,,,,,Austria,,,,,,,,,,,
kyoto_prize-000057,2002,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Contributions to life sciences through the automation of protein and DNA sequencing and synthesis.,,,,Leroy Edward Hood,,,,,,United States,,,,,,,,,,,
kyoto_prize-000058,2002,,Kyoto Prize,Kyoto Prize in Basic Sciences (Mathematical sciences) — Contributions through dramatic developments in a range of mathematical fields by introducing the innovative method of a metric structure for families of various geometrical objects,,,,Mikhail Gromov,,,,,,France,,,,,,,,,,,
kyoto_prize-000059,2002,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Arts) — An architect who explored the limits of humankind's relationship with nature through his original forms and structures,,,,Tadao Ando,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000060,2003,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Contributions to Nanomaterials Science through the Development of Organic Molecular Self-Assembly Technique.,,,,George McClelland Whitesides,,,,,,United States,,,,,,,,,,,
kyoto_prize-000061,2003,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Contributions to Astrophysics through the Elucidation of the Solar Wind and Cosmical Magnetohydrodynamic Phenomena",,,,Eugene Newman Parker,,,,,,United States,,,,,,,,,,,
kyoto_prize-000062,2003,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — The Foremost Master Puppeteer in Bunraku, a Major Classical Performance Art of Japan",,,,Tamao Yoshida,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000063,2004,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Creation of the concept of modern personal computing and contribution to its realization.,,,,Alan Curtis Kay,,,,,,United States,,,,,,,,,,,
kyoto_prize-000064,2004,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Seminal contribution to the establishment of the theory of the tumor suppressor gene in the mechanism of human carcinogenesis,,,,Alfred G. Knudson,,,,,,United States,,,,,,,,,,,
kyoto_prize-000065,2004,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Thought and ethics) — Achievements in social philosophy, in particular establishment of the communicative action theory and discourse ethics, and its application in practical activities for a public-minded ideal society",,,,Jürgen Habermas,,,,,,Germany,,,,,,,,,,,
kyoto_prize-000066,2005,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Pioneering contributions to the realization of flat-panel displays using liquid crystals .,,,,George H. Heilmeier,,,,,,United States,,,,,,,,,,,
kyoto_prize-000067,2005,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Biological sciences) — Establishment of the field of spatial ecology and the proposition of the biosphere as a ""complex adaptive system",,,,Simon Asher Levin,,,,,,United States,,,,,,,,,,,
kyoto_prize-000068,2005,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Music) — A musician of exceptional creativity who has contributed to the establishment of the historically informed performance of European early music, and who has extended his principles and interpretation to modern music",,,,Nikolaus Harnoncourt,,,,,,Austria,,,,,,,,,,,
kyoto_prize-000069,2006,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Outstanding contribution to life sciences with the development of a flow cytometer that uses fluorescent-labeled monoclonal antibodies.,,,,Leonard Arthur Herzenberg,,,,,,United States,,,,,,,,,,,
kyoto_prize-000070,2006,,Kyoto Prize,Kyoto Prize in Basic Sciences (Mathematical sciences) — Major contribution to statistical science and modeling with the development of the Akaike Information Criterion (AIC),,,,Hirotsugu Akaike,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000071,2006,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Arts) — A designer who has made great contribution to the innovative development of clothing by fusing Eastern and Western cultures and applying cutting edge technology,,,,Issey Miyake,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000072,2007,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Pioneering and Fundamental Contributions to Organic Molecular Electronics.,,,,Hiroo Inokuchi,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000073,2007,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Elucidation of Physical Processes of Earthquakes and Its Application to Hazard Mitigation",,,,Hiroo Kanamori,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000074,2007,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A choreographer who has broken down the boundaries between dance and theater and pioneered a new direction for theatrical art",,,,Pina Bausch,,,,,,Germany,,,,,,,,,,,
kyoto_prize-000075,2008,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Fundamental Contributions to the Development of the Theory of Computational Complexity .,,,,Richard Manning Karp,,,,,,United States,,,,,,,,,,,
kyoto_prize-000076,2008,,Kyoto Prize,Kyoto Prize in Basic Sciences (Life sciences) — Proposing and Proving the Concept of Adapter Molecules in the Signal Transduction,,,,Anthony James Pawson,,,,,,Canada; United Kingdom,,,,,,,,,,,
kyoto_prize-000077,2008,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — Construction of a Social Philosophy to Pursue the Coexistence of Diverse Cultures,,,,Charles Margrave Taylor,,,,,,Canada,,,,,,,,,,,
kyoto_prize-000078,2009,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Pioneering Work on Gallium Nitride p-n Junctions and Related Contributions to the Development of Blue Light Emitting Devices .,,,,Isamu Akasaki,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000079,2009,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Demonstrating Rapid Evolution Caused by Natural Selection in Response to Environmental Changes,,,,Barbara Rosemary Grant,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000080,2009,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Demonstrating Rapid Evolution Caused by Natural Selection in Response to Environmental Changes,,,,Peter Raymond Grant,,,,,,United Kingdom,,,,,,,,,,,
kyoto_prize-000081,2009,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Music) — A Musician Who Has Consistently Set Trends through His Composition, Conducting, Writing, and Organizational Operation",,,,Pierre Boulez,,,,,,France,,,,,,,,,,,
kyoto_prize-000082,2010,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Development of Technology for Generating Induced Pluripotent Stem (iPS) Cells .,,,,Shinya Yamanaka,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000083,2010,,Kyoto Prize,Kyoto Prize in Basic Sciences (Mathematical sciences) — Outstanding Contributions to Mathematical Sciences Based on Discrete Optimization Algorithms,,,,László Lovász,,,,,,Hungary,,,,,,,,,,,
kyoto_prize-000084,2010,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Arts) — An Artist Who Has Created an Original Art by Fusing Traditional Drawings with Animation and Other Media,,,,William Kentridge,,,,,,South Africa,,,,,,,,,,,
kyoto_prize-000085,2011,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Outstanding Contribution to Alloy Materials Engineering by the Establishment of Spinodal Decomposition Theory.,,,,John Werner Cahn,,,,,,United States,,,,,,,,,,,
kyoto_prize-000086,2011,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Proposal of the Theory of Fluctuations in the Cosmic Microwave Background Radiation to Explore the Expanding Universe, and Outstanding Contribution to High-Energy Astronomy",,,,Rashid Alievich Sunyaev,,,,,,Russia Germany,,,,,,,,,,,
kyoto_prize-000087,2011,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Creator of Elegant Beauty Whose Artistry with Kabuki at Its Core Crosses Many Genres of Performing Arts",,,,Tamasaburo Bando V,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000088,2012,,Kyoto Prize,Kyoto Prize in Advanced Technology (Information Science) — Pioneering Achievements in the Development of Computer Graphics and Interactive Interfaces.,,,,Ivan Edward Sutherland,,,,,,United States,,,,,,,,,,,
kyoto_prize-000089,2012,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Life sciences) — Outstanding Contribution to Elucidating the Molecular Mechanisms and Physiological Significance of Autophagy, a Cellular Adaptive System to Environment",,,,Yoshinori Ohsumi,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000090,2012,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — A Critical Theorist and Educator Speaking for the Humanities Against Intellectual Colonialism in Relation to the Globalized World,,,,Gayatri Chakravorty Spivak,,,,,,India,,,,,,,,,,,
kyoto_prize-000091,2013,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Invention of Dynamic Random Access Memory and Proposal of Guidelines for FET Miniaturization.,,,,Robert Heath Dennard,,,,,,United States,,,,,,,,,,,
kyoto_prize-000092,2013,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Research on the Evolution of Biological Populations Using Quantitative Analyses of Genetic Variation and Evolutionary Time,,,,Masatoshi Nei,,,,,,United States,,,,,,,,,,,
kyoto_prize-000093,2013,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Music) — An Innovative Jazz Musician Who Has Fully Explored the Possibilities of Piano Improvisation,,,,Cecil Taylor,,,,,,United States,,,,,,,,,,,
kyoto_prize-000094,2014,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Creation of Tissue Engineering and Drug Delivery System Technologies.,,,,Robert Samuel Langer,,,,,,United States,,,,,,,,,,,
kyoto_prize-000095,2014,,Kyoto Prize,Kyoto Prize in Basic Sciences (Mathematical sciences) — Outstanding Contributions to the Development of Mathematical Sciences through the Exploration of Superstring Theory,,,,Edward Witten,,,,,,United States,,,,,,,,,,,
kyoto_prize-000096,2014,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Arts) — An Artist in Constant Pursuit of the Fundamental Human Value of Harmonious Coexistence with Nature through the Artistic Creation of Tsumugi Kimono on the Basis of Folk Wisdom,,,,Fukumi Shimura,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000097,2015,,Kyoto Prize,Kyoto Prize in Advanced Technology (Materials Science and Engineering) — Pioneering Contributions to the Materials Sciences by Discovering Synthetic Bilayer Membranes and Creating the Field of Chemistry Based on Molecular Self-Assembly.,,,,Toyoki Kunitake,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000098,2015,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Earth and planetary sciences, astronomy and astrophysics) — Outstanding Contributions in Evolving a New Vision of the Universe through the Discovery of Extrasolar Planet",,,,Michel Mayor,,,,,,Switzerland,,,,,,,,,,,
kyoto_prize-000099,2015,,Kyoto Prize,"Kyoto Prize in Arts and Philosophy (Theater, cinema) — A Choreographer Who Developed 20th Century Ballet to New Levels, and Continues to Lead the Global Dance Scene Today",,,,John Neumeier,,,,,,United States,,,,,,,,,,,
kyoto_prize-000100,2016,,Kyoto Prize,"Kyoto Prize in Advanced Technology (Information Science) — Pioneering Contributions, both Theoretical and Practical, to Computer Vision and Robotics.",,,,Takeo Kanade,,,,,,United States,,,,,,,,,,,
kyoto_prize-000101,2016,,Kyoto Prize,"Kyoto Prize in Basic Sciences (Life sciences) — Discovery of the Mechanism Responsible for the Functional Diversification of Antibodies, Immunoregulatory Molecules and Clinical Applications of PD-1",,,,Tasuku Honjo,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000102,2016,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Thought and ethics) — A Philosopher Who Has Developed a New Theory of Justice Advocating the Capabilities Approach,,,,Martha Craven Nussbaum,,,,,,United States,,,,,,,,,,,
kyoto_prize-000103,2017,,Kyoto Prize,Kyoto Prize in Advanced Technology (Electronics) — Invention of the High Electron Mobility Transistor (HEMT) and Its Development for the Progress of Information and Communications Technology.,,,,Takashi Mimura,,,,,,Japan,,,,,,,,,,,
kyoto_prize-000104,2017,,Kyoto Prize,Kyoto Prize in Basic Sciences (Biological sciences) — Development of Process-based Models of Photosynthesis and Their Contributions to the Science of Global Environmental Changes,,,,Graham Farquhar,,,,,,Australia,,,,,,,,,,,
kyoto_prize-000105,2017,,Kyoto Prize,Kyoto Prize in Arts and Philosophy (Music) — A Musicologist and Critic of Prodigious Erudition Who Has Transformed Contemporary Perspectives on Music through Historical Research and Essays That Defy Conventional Critical Paradigms,,,,Richard Taruskin,,,,,,United States,,,,,,,,,,,
kyoto_prize-000106,2018,,Kyoto Prize,Kyoto Prize in Advanced Technology (Biotechnology and Medical Technology) — Discovery of Optogenetics and Development of Causal Systems Neuroscience.,,,,Karl Deisseroth,,,,,,United States,,,,,,,,,,,
