award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
max_planck_medal-000029,1963,,Max Planck Medal,,,,,Rudolf Peierls,1907-06-05,1907,Berlin,Germany,,United Kingdom; Germany,Male,University of Birmingham,Birmingham,United Kingdom,,1995-09-19,Oxford,United Kingdom,,,
max_planck_medal-000030,1964,,Max Planck Medal,,,,,George Uhlenbeck,1900-12-06,1900,Jakarta,Indonesia,,United States; Netherlands,Male,Rockefeller University,New York,United States,,1988-10-31,Boulder,United States,,,
max_planck_medal-000031,1964,,Max Planck Medal,,,,,Samuel Goudsmit,1902-07-11,1902,The Hague,Netherlands,,United States; Netherlands,Male,,,,,1978-12-04,Reno,United States,,,
max_planck_medal-000032,1966,,Max Planck Medal,,,,,Gerhart Lüders,1920-02-25,1920,Hamburg,Germany,,Germany,Male,University of Göttingen,Göttingen,Germany,,1995-02-01,Göttingen,Germany,,,
max_planck_medal-000033,1967,,Max Planck Medal,,,,,Harry Lehmann,1924-03-22,1924,Güstrow,Germany,,Germany,Male,University of Hamburg,Hamburg,Germany,,1998-11-23,Hamburg,Germany,,,
max_planck_medal-000034,1968,,Max Planck Medal,,,,,Walter Heitler,1904-01-02,1904,Karlsruhe,Germany,,Switzerland,Male,University of Zurich,Zurich,Switzerland,,1981-11-15,Zurich,Switzerland,,,
max_planck_medal-000035,1969,,Max Planck Medal,,,,,Freeman Dyson,1923-12-15,1923,Crowthorne,United Kingdom,,United States; United Kingdom,Male,Institute for Advanced Study,Princeton,United States,,2020-02-28,Princeton,United States,,,
max_planck_medal-000036,1970,,Max Planck Medal,,,,,Rudolf Haag,1922-08-17,1922,Tübingen,Germany,,Germany,Male,University of Hamburg,Hamburg,Germany,,2016-01-05,Schliersee,Germany,,,
max_planck_medal-000037,1972,,Max Planck Medal,,,,,Herbert Fröhlich,1905-12-09,1905,Rexingen,Germany,,Germany,Male,University of Liverpool,Liverpool,United Kingdom,,1991-01-23,Liverpool,United Kingdom,,,
max_planck_medal-000038,1973,,Max Planck Medal,,,,,Nikolay Bogolyubov,1909-08-21,1909,Nizhny Novgorod,Russia,,Russia,Male,,,,,1992-02-13,Moscow,Russia,,,
max_planck_medal-000039,1974,,Max Planck Medal,,,,,Léon Van Hove,1924-02-10,1924,Brussels,Belgium,,Belgium,Male,CERN,Geneva,Switzerland,,1990-09-02,Geneva,Switzerland,,,
max_planck_medal-000040,1975,,Max Planck Medal,,,,,Gregor Wentzel,1898-02-17,1898,Düsseldorf,Germany,,United States; Germany,Male,University of Chicago,Chicago,United States,,1978-08-12,Ascona,Switzerland,,,
max_planck_medal-000041,1976,,Max Planck Medal,,,,,Ernst Stueckelberg,1905-02-01,1905,Basel,Switzerland,,Switzerland,Male,University of Geneva,Geneva,Switzerland,,1984-09-04,Geneva,Switzerland,,,
max_planck_medal-000042,1977,,Max Planck Medal,,,,,Walter Thirring,1927-04-29,1927,Vienna,Austria,,Austria,Male,University of Vienna,Vienna,Austria,,2014-08-19,Vienna,Austria,,,
max_planck_medal-000043,1978,,Max Planck Medal,,,,,Paul Peter Ewald,1888-01-23,1888,Berlin,Germany,,Germany,Male,,,,,1985-08-22,Ithaca,United States,,,
max_planck_medal-000044,1979,,Max Planck Medal,,,,,Markus Fierz,1912-06-20,1912,Basel,Switzerland,,Switzerland,Male,ETH Zurich,Zurich,Switzerland,,2006-06-20,Küsnacht,Switzerland,,,
max_planck_medal-000045,1981,,Max Planck Medal,,,,,Kurt Symanzik,1923-11-23,1923,,,,Germany,Male,DESY,Hamburg,Germany,,1983-10-25,Hamburg,Germany,,,
max_planck_medal-000046,1982,,Max Planck Medal,,,,,Hans-Arwed Weidenmüller,,1933,,Germany,,Germany,Male,Max Planck Institute for Nuclear Physics,Heidelberg,Germany,,,,,,,
max_planck_medal-000047,1983,,Max Planck Medal,,,,,Nicholas Kemmer,1911-12-07,1911,Saint Petersburg,Russia,,United Kingdom,Male,University of Edinburgh,Edinburgh,United Kingdom,,1998-10-21,Edinburgh,United Kingdom,,,
max_planck_medal-000048,1984,,Max Planck Medal,,,,,Res Jost,1918-01-10,1918,Bern,Switzerland,,Switzerland,Male,ETH Zurich,Zurich,Switzerland,,1990-10-03,Zurich,Switzerland,,,
max_planck_medal-000049,1985,,Max Planck Medal,,,,,Yoichiro Nambu,1921-01-18,1921,Tokyo,Japan,,Japan; United States,Male,University of Chicago,Chicago,United States,,2015-07-05,Osaka,Japan,,,
max_planck_medal-000050,1986,,Max Planck Medal,,,,,Franz Wegner,,1940,,Germany,,Germany,Male,Heidelberg University,Heidelberg,Germany,,,,,,,
max_planck_medal-000051,1987,,Max Planck Medal,,,,,Julius Wess,1934-12-05,1934,Oberwölz,Austria,,Austria,Male,,,,,2007-08-08,Hamburg,Germany,,,
max_planck_medal-000052,1988,,Max Planck Medal,,,,,Valentine Bargmann,1908-04-06,1908,Berlin,Germany,,United States,Male,Princeton University,Princeton,United States,,1989-07-20,Princeton,United States,,,
max_planck_medal-000053,1989,,Max Planck Medal,,,,,Bruno Zumino,1923-04-28,1923,Rome,Italy,,United States; Italy,Male,"University of California, Berkeley",Berkeley,United States,,2014-06-21,Berkeley,United States,,,
max_planck_medal-000054,1990,,Max Planck Medal,,,,,Hermann Haken,1927-07-12,1927,Leipzig,Germany,,Germany,Male,University of Stuttgart,Stuttgart,Germany,,,,,,,
max_planck_medal-000055,1991,,Max Planck Medal,,,,,Wolfhart Zimmermann,1928-02-17,1928,Freiburg,Germany,,Germany,Male,Max Planck Institute for Physics,Munich,Germany,,2016-09-18,Munich,Germany,,,
max_planck_medal-000056,1992,,Max Planck Medal,,,,,Elliott H. Lieb,1932-07-31,1932,Boston,United States,,United States,Male,Princeton University,Princeton,United States,,,,,,,
max_planck_medal-000057,1993,,Max Planck Medal,,,,,Kurt Binder,1944-02-10,1944,Korneuburg,Austria,,Austria; Germany,Male,University of Mainz,Mainz,Germany,,2022-09-27,Mainz,Germany,,,
max_planck_medal-000058,1994,,Max Planck Medal,,,,,Hans-Jürgen Borchers,,1926,,Germany,,Germany,Male,University of Göttingen,Göttingen,Germany,,2011-09-10,Göttingen,Germany,,,
max_planck_medal-000059,1995,,Max Planck Medal,,,,,Siegfried Grossmann,,1930,,Germany,,Germany,Male,University of Marburg,Marburg,Germany,,,,,,,
max_planck_medal-000060,1996,,Max Planck Medal,,,,,Ludvig Faddeev,1934-03-23,1934,Saint Petersburg,Russia,,Russia,Male,Steklov Institute of Mathematics,Saint Petersburg,Russia,,2017-02-26,Saint Petersburg,Russia,,,
max_planck_medal-000061,1997,,Max Planck Medal,,,,,Gerald E. Brown,1926-07-22,1926,Brookings,United States,,United States,Male,Stony Brook University,Stony Brook,United States,,2013-05-31,East Setauket,United States,,,
max_planck_medal-000062,1998,,Max Planck Medal,,,,,Raymond Stora,1930-09-18,1930,Paris,France,,France,Male,,,,,2015-07-20,,,,,
max_planck_medal-000063,1999,,Max Planck Medal,,,,,Pierre Hohenberg,1934-10-03,1934,Neuilly-sur-Seine,France,,United States; France,Male,,,,,2017-12-15,New York City,United States,,,
max_planck_medal-000064,2000,,Max Planck Medal,,,,,Martin Lüscher,,1949,,Switzerland,,Switzerland,Male,CERN,Geneva,Switzerland,,,,,,,
max_planck_medal-000065,2001,,Max Planck Medal,"In recognition of his significant and exact contributions to quantum field theory and its application to quantum electrodynamics, phase transitions, disordered systems and the fractional quantum Hall effect.",,,,Jürg Fröhlich,1946-07-04,1946,Schaffhausen,Switzerland,,Switzerland,Male,ETH Zurich,Zurich,Switzerland,,,,,,,
max_planck_medal-000066,2002,,Max Planck Medal,"In recognition of his significant and fundamental contributions to general relativity, cosmology and general relativistic kinetic theory and hydrodynamics.",,,,Jürgen Ehlers,1929-12-29,1929,Hamburg,Germany,,Germany,Male,Max Planck Institute for Gravitational Physics,Potsdam,Germany,,2008-05-20,Potsdam,Germany,,,
max_planck_medal-000067,2003,,Max Planck Medal,In recognition of his significant contributions to the quantum theory of transition metals and in particular to the semiclassical relation (trace formula) between periodic orbits and quantum spectra.,,,,Martin Gutzwiller,1925-10-12,1925,Basel,Switzerland,,United States; Switzerland,Male,,,,,2014-03-03,New York City,United States,,,
max_planck_medal-000068,2004,,Max Planck Medal,"For his significant contributions to quantum field theory and laser physics, as well as for his work in the field of neuroscience; since the 1970s he has researched the information processing of the human brain, in particular the interplay of vision, the sense of movement and eye movement. This neural coordination fails in people with balance disorders; in seasickness sufferers, too, it is out of rhythm.",,,,Klaus Hepp,1936-12-11,1936,Kiel,Germany,,Switzerland,Male,ETH Zurich,Zurich,Switzerland,,,,,,,
max_planck_medal-000069,2005,,Max Planck Medal,"For his significant contributions to the field of quantum optics, in particular the interaction of laser light with atoms; of particular note are his works on ultracold bosonic gases in optical lattices and on achieving long coherence times in quantum computers.",,,,Peter Zoller,1952-09-16,1952,Innsbruck,Austria,,Austria,Male,University of Innsbruck,Innsbruck,Austria,,,,,,,
max_planck_medal-000070,2006,,Max Planck Medal,"For his significant contributions to the theory of condensed matter, in particular to the development of mode-coupling theory and its successful application to the understanding of the glass transition.",,,,Wolfgang Götze,,1937,,Germany,,Germany,Male,Technical University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000071,2007,,Max Planck Medal,"For his significant contributions to the statistical physics of equilibrium and non-equilibrium systems, in particular for his contributions to the theory of phase transitions, the dynamics of infinite systems and stationary states in non-equilibrium; he is further honored for being at the forefront of new trends in the field and for introducing several generations of scientists to it with great enthusiasm.",,,,Joel Lebowitz,1930-05-10,1930,Tiachiv,Ukraine,,United States,Male,Rutgers University,Piscataway,United States,,,,,,,
max_planck_medal-000072,2008,,Max Planck Medal,For his outstanding contributions to quantum field theory.,,,,Detlev Buchholz,,1944,,Germany,,Germany,Male,University of Göttingen,Göttingen,Germany,,,,,,,
max_planck_medal-000073,2009,,Max Planck Medal,"For his very significant contributions to the fields of quantum optics, the statistical mechanics of open stationary systems outside thermodynamic equilibrium, quantum fluids and quantum gases, and quantum chaos, as well as his treatment of quantum aspects of cosmology.",,,,Robert Graham,,,,Germany,,Germany,Male,University of Duisburg-Essen,Essen,Germany,,,,,,,
max_planck_medal-000074,2010,,Max Planck Medal,In recognition of his significant contributions to the derivation of a new mean-field theory of correlated quantum systems and to the understanding of many-body problems in the quantum theory of condensed matter.,,,,Dieter Vollhardt,1951-11-13,1951,,Germany,,Germany,Male,University of Augsburg,Augsburg,Germany,,,,,,,
max_planck_medal-000075,2011,,Max Planck Medal,"For his significant contributions to theoretical elementary particle physics and quantum field theory and to statistical physics, in particular of systems with quenched disorder, above all spin glasses.",,,,Giorgio Parisi,1948-08-04,1948,Rome,Italy,,Italy,Male,Sapienza University of Rome,Rome,Italy,,,,,,,
max_planck_medal-000076,2012,,Max Planck Medal,"For his significant contributions to linking supersymmetry and random matrices and their applications in nuclei, disordered mesoscopic systems and chaotic quantum systems, as well as to other areas of mathematical physics.",,,,Martin Zirnbauer,,1955,,Germany,,Germany,Male,University of Cologne,Cologne,Germany,,,,,,,
max_planck_medal-000077,2013,,Max Planck Medal,For his important work on magnetic monopole solutions in Yang-Mills theories and his classification of the modular partition functions important for string theories and of the super Lie algebras.,,,,Werner Nahm,,1949,,Germany,,Germany,Male,Dublin Institute for Advanced Studies,Dublin,Ireland,,,,,,,
max_planck_medal-000078,2014,,Max Planck Medal,"For his fundamental contributions to relativistic quantum field theory, statistical mechanics and the theory of dynamical systems, with applications to the problem of the onset of turbulence.",,,,David Ruelle,1935-08-20,1935,Ghent,Belgium,,Belgium; France,Male,Institut des Hautes Études Scientifiques,Bures-sur-Yvette,France,,,,,,,
max_planck_medal-000079,2015,,Max Planck Medal,"In recognition of his fundamental contributions to cosmology, in particular to structure formation from quantum fluctuations in the early universe.",,,,Viatcheslav Mukhanov,,1952,,Russia,,Switzerland; Russia; Germany,Male,Ludwig Maximilian University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000080,2016,,Max Planck Medal,In recognition of his fundamental contributions to the theory of phase transitions - in particular in low-dimensional magnetic systems - and to the dynamics of critical phenomena.,,,,Herbert Wagner,,1935,,Germany,,Germany,Male,Ludwig Maximilian University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000081,2017,,Max Planck Medal,In recognition of his significant contributions to statistical physics in elucidating the transition from microscopic physics to macroscopic behavior.,,,,Herbert Spohn,,1946,,Germany,,Germany,Male,Technical University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000082,2018,,Max Planck Medal,For his outstanding contributions in the field of quantum information theory and quantum optics.,,,,Juan Ignacio Cirac,1965-10-11,1965,Manresa,Spain,,Spain,Male,Max Planck Institute of Quantum Optics,Garching,Germany,,,,,,,
max_planck_medal-000083,2019,,Max Planck Medal,In recognition of his significant theoretical contributions to the understanding of single-bubble sonoluminescence and to the physics of turbulent flows.,,,,Detlef Lohse,,1963,,Germany,,Germany,Male,University of Twente,Enschede,Netherlands,,,,,,,
max_planck_medal-000084,2020,,Max Planck Medal,"For his outstanding contributions to applied quantum field theory of the fundamental interactions, in particular in the field of flavor physics and quantum chromodynamics.",,,,Andrzej Buras,,1946,,Poland,,Poland,Male,Technical University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000085,2021,,Max Planck Medal,"In recognition of his groundbreaking pioneering work on quantum field theory and statistical mechanics, in particular on monopoles and instanton solutions of Yang-Mills theories, the conformal bootstrap and gauge-string duality.",,,,Alexander Markovich Polyakov,1945-09-27,1945,Moscow,Russia,,Russia; United States,Male,Princeton University,Princeton,United States,,,,,,,
max_planck_medal-000086,2022,,Max Planck Medal,"In recognition of her fundamental contributions, which have had a lasting conceptual and methodological influence on the statistical physics of condensed matter; in particular for her outstanding work on the melting transitions of thin films, the statistical theory of neural networks and the dynamics of granular gases.",,,,Annette Zippelius,,1953,,Germany,,Germany,Female,University of Göttingen,Göttingen,Germany,,,,,,,
max_planck_medal-000087,2023,,Max Planck Medal,"In recognition of his numerous and fundamental contributions to relativistic astrophysics and to cosmology, in particular for the theoretical prediction of experimentally observed changes in the spectrum of cosmic background radiation passing through galaxy clusters.",,,,Rashid A. Sunyaev,1943-03-01,1943,Tashkent,Uzbekistan,,Russia,Male,Max Planck Institute for Astrophysics,Garching,Germany,,,,,,,
max_planck_medal-000088,2024,,Max Planck Medal,"In recognition of his fundamental contributions to theoretical biophysics, in particular to intercellular transport, biomolecular processes and pattern formation in complex systems.",,,,Erwin Frey,,,,,,United States,Male,Ludwig Maximilian University of Munich,Munich,Germany,,,,,,,
max_planck_medal-000089,2025,,Max Planck Medal,"In recognition of his fundamental theoretical contributions to quantum entanglement, quantum non-locality and the field of quantum information.",,,,Reinhard F. Werner,,1954,,Germany,,Germany,Male,Leibniz University Hannover,Hannover,Germany,,,,,,,
max_planck_medal-000090,2026,,Max Planck Medal,"In recognition of his groundbreaking contributions to the simulation of microscopic models of polymers, which clarified theoretical questions in polymer physics and provided indispensable tools for materials science.",,,,Kurt Kremer,,1956,,Germany,,Germany,Male,Max Planck Institute for Polymer Research,Mainz,Germany,,,,,,,
