award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
lasker_awards-000017,1949,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the physiology of circulation and the diagnosis and treatment of heart disease.,,,,André Cournand,,,,,,United States,,,,,,,,,,,
lasker_awards-000018,1949,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery and purification of the enzymes, streptokinase and streptodornase.",,,,L. Royal Christensen,,,,,,United States,,,,,,,,,,,
lasker_awards-000019,1949,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery and purification of the enzymes, streptokinase and streptodornase.",,,,William S. Tillett,,,,,,United States,,,,,,,,,,,
lasker_awards-000020,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For studies of adrenal hormones, culminating in the first use of cortisone in severe rheumatoid arthritis and other severe inflammatory disorders.",,,,Edward C. Kendall,,,,,,United States,,,,,,,,,,,
lasker_awards-000021,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For the development of two effective vaccines against yellow fever.,,,,Max Theiler,,,,,,United States; South Africa,,,,,,,,,,,
lasker_awards-000022,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For studies of adrenal hormones, culminating in the first use of cortisone in severe rheumatoid arthritis and other severe inflammatory disorders.",,,,Philip S. Hench,,,,,,United States,,,,,,,,,,,
lasker_awards-000023,1949,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished leadership in the fields of nursing and public health.,,,,Marion W. Sheahan,,,,,,United States,,,,,,,,,,,
lasker_awards-000024,1950,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the understanding of the genetic control of metabolic processes.,,,,George Wells Beadle,,,,,,United States,,,,,,,,,,,
lasker_awards-000025,1950,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For outstanding contributions to the early diagnosis of cancer of the cervix through cytological methods (the Pap smear).,,,,Georgios Papanikolaou,,,,,,Greece,,,,,,,,,,,
lasker_awards-000026,1950,Lasker–Bloomberg Public Service Award,Lasker Award,For original and meritorious accomplishments in public health administration.,,,,Eugene Lindsay Bishop,,,,,,United States,,,,,,,,,,,
lasker_awards-000027,1951,Albert Lasker Basic Medical Research Award,Lasker Award,For bacteriological research in parasitology.,,,,Karl Friedrich Meyer,,,,,,United States; Switzerland,,,,,,,,,,,
lasker_awards-000028,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing cancer detection clinics for detection of early cancer or precancerous lesions in presumably healthy people.,,,,Catharine Macfarlane,,,,,,United States,,,,,,,,,,,
lasker_awards-000029,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For research in epilepsy.,,,,Frederic A. Gibbs,,,,,,United States,,,,,,,,,,,
lasker_awards-000030,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For research in epilepsy.,,,,William G. Lennox,,,,,,United States,,,,,,,,,,,
lasker_awards-000031,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing cancer detection clinics for detection of early cancer or precancerous lesions in presumably healthy people.,,,,Élise L'Esperance,,,,,,United States,,,,,,,,,,,
lasker_awards-000032,1951,Lasker–Bloomberg Public Service Award,Lasker Award,"For outstanding accomplishments in public health administration, as Chairman of the Health Committee of the Governor of Colorado’s Post-War Planning Committee.",,,,Florence R. Sabin,,,,,,United States,,,,,,,,,,,
lasker_awards-000033,1952,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamentally modifying our knowledge of viruses and the inheritance of characteristics by viruses.,,,,Frank Macfarlane Burnet,,,,,,United States,,,,,,,,,,,
lasker_awards-000034,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For the isolation of niacin, the anti-pellagra vitamin, and for other distinguished contributions to nutrition research.",,,,Conrad A. Elvehjem,,,,,,United States,,,,,,,,,,,
lasker_awards-000035,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For leadership in the development of community wide fluoridation programs.,,,,Frederick Sumner McKay,,,,,,United States,,,,,,,,,,,
lasker_awards-000036,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For leadership in the development of community wide fluoridation programs.,,,,H. Trendley Dean,,,,,,United States,,,,,,,,,,,
lasker_awards-000037,1952,Lasker–Bloomberg Public Service Award,Lasker Award,"First director of the World Health Organization, for his leadership in organizing this vast post-war, international public health concept.",,,,G. Brock Chisholm,,,,,,United States,,,,,,,,,,,
lasker_awards-000038,1952,Lasker–Bloomberg Public Service Award,Lasker Award,For his pioneering work in the service of the physically disabled and as distinguished rehabilitation mentor to the world.,,,,Howard A. Rusk,,,,,,United States,,,,,,,,,,,
lasker_awards-000039,1953,Albert Lasker Basic Medical Research Award,Lasker Award,For achievements in explaining the physiology of vision in man.,,,,George Wald,,,,,,United States,,,,,,,,,,,
lasker_awards-000040,1953,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery of the urea and citric acid cycles, which are basic to our understanding of how the body converts food into energy.",,,,Hans A. Krebs,,,,,,United States,,,,,,,,,,,
lasker_awards-000041,1953,Albert Lasker Basic Medical Research Award,Lasker Award,For the development of immunochemistry.,,,,Michael Heidelberger,,,,,,United States,,,,,,,,,,,
lasker_awards-000042,1953,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished achievement in the pathology, diagnosis and treatment of heart diseases, rheumatic and coronary.",,,,Paul Dudley White,,,,,,United States,,,,,,,,,,,
lasker_awards-000043,1953,Lasker–Bloomberg Public Service Award,Lasker Award,In recognition of a lifetime of pioneering leadership in public health and sanitary science.,,,,Earle B. Phelps,,,,,,United States,,,,,,,,,,,
lasker_awards-000044,1953,Lasker–Bloomberg Public Service Award,Lasker Award,"For demonstrating how a long-sustained, sound and expanding pattern of health services benefits a people.",,,,Felix J. Underwood,,,,,,United States,,,,,,,,,,,
lasker_awards-000045,1954,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery of actomyosin, the essential contractible element of muscle.",,,,Albert Szent-Györgyi,,,,,,Hungary; United States,,,,,,,,,,,
lasker_awards-000046,1954,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions leading to the control of hyperthyroidism.,,,,Edwin B. Astwood,,,,,,United States,,,,,,,,,,,
lasker_awards-000047,1954,Albert Lasker Basic Medical Research Award,Lasker Award,"For the cultivation of the viruses of poliomyelitis, mumps, and measles.",,,,John Franklin Enders,,,,,,United States,,,,,,,,,,,
lasker_awards-000048,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",,,,Alfred Blalock,,,,,,United States,,,,,,,,,,,
lasker_awards-000049,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",,,,Helen B. Taussig,,,,,,United States,,,,,,,,,,,
lasker_awards-000050,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",,,,Robert E. Gross,,,,,,United States,,,,,,,,,,,
lasker_awards-000051,1954,Lasker–Bloomberg Public Service Award,Lasker Award,"For distinguished achievements in public health administration, thus strengthening the community health.",,,,Leona Baumgartner,,,,,,United States,,,,,,,,,,,
lasker_awards-000052,1955,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the understanding of cardiovascular physiology.,,,,Carl J. Wiggers,,,,,,United States,,,,,,,,,,,
lasker_awards-000053,1955,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamental contributions to our understanding of the mechanism of blood clotting and for the development of methods for the improved treatment of thromboembolic conditions.,,,,Karl Paul Link,,,,,,United States,,,,,,,,,,,
lasker_awards-000054,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,,,,C. Walton Lillehei,,,,,,United States,,,,,,,,,,,
lasker_awards-000055,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,,,,Carl Muschenheim,,,,,,United States,,,,,,,,,,,
lasker_awards-000056,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,,,,Edward H. Robitzek,,,,,,United States,,,,,,,,,,,
lasker_awards-000057,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,,,,Herbert E. Warden,,,,,,United States,,,,,,,,,,,
lasker_awards-000058,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,,,,Irving Selikoff,,,,,,United States,,,,,,,,,,,
lasker_awards-000059,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,,,,Morley Cohen,,,,,,United States,,,,,,,,,,,
lasker_awards-000060,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,,,,Richard L. Varco,,,,,,United States,,,,,,,,,,,
lasker_awards-000061,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,,,,Walsh McDermott,,,,,,United States,,,,,,,,,,,
lasker_awards-000062,1955,Lasker–Bloomberg Public Service Award,Lasker Award,"For a sustained and highly productive attack against mental diseases, leading to better hospitals, better trained staffs, and greatly improved care of the mentally ill.",,,,Menninger Foundation,,,,,,United States,,,,,,,,,,,
lasker_awards-000063,1955,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished contributions to the advancement and well-being of the nation through leadership in public health nursing.,,,,Nursing Services of the U.S. Public Health Service,,,,,,United States,,,,,,,,,,,
lasker_awards-000064,1955,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished leadership in the development of preventive medicine and public health throughout Canada.,,,,Robert D. Defries,,,,,,United States,,,,,,,,,,,
lasker_awards-000065,1956,Albert Lasker Basic Medical Research Award,Lasker Award,"For pioneering studies of the biochemical components of connective tissues, contributing to new understanding of arthritis and rheumatic diseases.",,,,Francis O. Schmitt,,,,,,United States,,,,,,,,,,,
lasker_awards-000066,1956,Albert Lasker Basic Medical Research Award,Lasker Award,"For pioneering studies of the biochemical components of connective tissues, contributing to new understanding of arthritis and rheumatic diseases.",,,,Karl Meyer,,,,,,Germany,,,,,,,,,,,
lasker_awards-000067,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For discovering that excessive oxygen administration is the cause of retinopathy of prematurity in premature babies.,,,,Arnall Patz,,,,,,United States,,,,,,,,,,,
lasker_awards-000068,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing a safe and effective injectable vaccine against poliomyelitis,,,,Jonas E. Salk,,,,,,United States,,,,,,,,,,,
lasker_awards-000069,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For contributions to cardiovascular research and his advancement of the concept that experimental atherosclerosis is basically a metabolic disease that is preventable and reversible.,,,,Louis N. Katz,,,,,,United States,,,,,,,,,,,
lasker_awards-000070,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For discovering that excessive oxygen administration is the cause of retinopathy of prematurity in premature babies.,,,,V. Everett Kinsey,,,,,,United States,,,,,,,,,,,
lasker_awards-000071,1956,Lasker–Bloomberg Public Service Award,Lasker Award,"For pioneering work as an industrial health physician, educator and government advisor.",,,,William P. Shepard,,,,,,United States,,,,,,,,,,,
lasker_awards-000072,1957,Albert Lasker Basic Medical Research Award,Lasker Award,"For contributions to knowledge of the heart and the circulation, and for the development of the first practical ballistocardiograph.",,,,Isaac Starr,,,,,,United States,,,,,,,,,,,
lasker_awards-000073,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,,,,Heinz E. Lehmann,,,,,,United States,,,,,,,,,,,
lasker_awards-000074,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,,,,Henri Laborit,,,,,,France,,,,,,,,,,,
lasker_awards-000075,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,,,,Nathan S. Kline,,,,,,United States,,,,,,,,,,,
lasker_awards-000076,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,,,,Pierre Deniker,,,,,,France,,,,,,,,,,,
lasker_awards-000077,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For original contributions to understanding infectious diseases in animals and man and the discovery of new microbiological principles.,,,,Richard E. Shope,,,,,,United States,,,,,,,,,,,
lasker_awards-000078,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,,,,Robert H. Noce,,,,,,United States,,,,,,,,,,,
lasker_awards-000079,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For unique contributions in laying the foundation for a national program of medical research and training.,,,,C.J. Van Slyke,,,,,,United States,,,,,,,,,,,
lasker_awards-000080,1957,Lasker–Bloomberg Public Service Award,Lasker Award,"For promoting better mental health, good nutrition, and improved housing.",,,,Frank G. Boudreau,,,,,,United States,,,,,,,,,,,
lasker_awards-000081,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For guiding the American Public Health Association to a position of leadership as the largest organization of its kind in the western world.,,,,Reginald M. Atwater,,,,,,United States,,,,,,,,,,,
lasker_awards-000082,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For studies on the use of reserpine in the treatment of hypertension.,,,,Rustom Jal Vakil,,,,,,India; Dominion of India,,,,,,,,,,,
lasker_awards-000083,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,,,,Alfred D. Hershey,,,,,,United States,,,,,,,,,,,
lasker_awards-000084,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,,,,Gerhard Schramm,,,,,,United States,,,,,,,,,,,
lasker_awards-000085,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,,,,Heinz Fraenkel-Conrat,,,,,,United States; Germany,,,,,,,,,,,
lasker_awards-000086,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions concerning the basic mechanisms of hypertension.,,,,Irvine H. Page,,,,,,United States,,,,,,,,,,,
lasker_awards-000087,1958,Albert Lasker Basic Medical Research Award,Lasker Award,"For contributions concerning the causes of cancers, the source of antibodies, and the mechanism of blood cell generation and destruction in human beings.",,,,Peyton Rous,,,,,,United States,,,,,,,,,,,
lasker_awards-000088,1958,Albert Lasker Basic Medical Research Award,Lasker Award,"For development of original methods for pure culture of living mammalian cells as a basis for new research in their nutrition, growth, genetics, and mutation.",,,,Theodore Puck,,,,,,United States,,,,,,,,,,,
lasker_awards-000089,1958,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For contributions concerning the causes, diagnosis and treatment of hypertension.",,,,Robert W. Wilkins,,,,,,United States,,,,,,,,,,,
lasker_awards-000090,1958,Lasker–Bloomberg Public Service Award,Lasker Award,"For extraordinary administrative leadership in the eradication of a crippling disease of childhood, poliomyelitis, through development of an effective vaccine.",,,,Basil O'Connor,,,,,,United States,,,,,,,,,,,
lasker_awards-000091,1959,Albert Lasker Basic Medical Research Award,Lasker Award,"For the development of the fluorescent method of labelling proteins, a significant tool for the study of infection in human beings.",,,,Albert Coons,,,,,,United States,,,,,,,,,,,
lasker_awards-000092,1959,Albert Lasker Basic Medical Research Award,Lasker Award,"For the development of immunization procedures against diseases such as tuberculosis, rabies, and poliomyelitis.",,,,Jules Freund,,,,,,United States,,,,,,,,,,,
lasker_awards-000093,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For his demonstration of the ability of one virus to modify the course of infection by another and for his discovery of Coxsackie virus.,,,,Gilbert Dalldorf,,,,,,United States,,,,,,,,,,,
lasker_awards-000094,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For outstanding studies which have added significantly to our knowledge and ability to control acute respiratory diseases.,,,,John Holmes Dingle,,,,,,United States,,,,,,,,,,,
lasker_awards-000095,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For distinguished achievement: performing the first successful operation on an inborn cardiovascular defect.,,,,Robert Edward Gross,,,,,,United States,,,,,,,,,,,
lasker_awards-000096,1959,Lasker–Bloomberg Public Service Award,Lasker Award,For notable service to the world’s children and especially for skilled development of the United Nations Children’s Fund program for improving maternal and child health.,,,,Maurice Pate,,,,,,United States,,,,,,,,,,,
lasker_awards-000097,1960,Albert Lasker Basic Medical Research Award,Lasker Award,"For the design, construction, development, and perfection of the electron microscope.",,,,Ernst Ruska,,,,,,Germany; Nazi Germany; Weimar Republic; allied-occupied Germany,,,,,,,,,,,
lasker_awards-000098,1960,Albert Lasker Basic Medical Research Award,Lasker Award,For revealing the structure of the DNA molecule.,,,,F.H.C. Crick,,,,,,United States,,,,,,,,,,,
lasker_awards-000099,1960,Albert Lasker Basic Medical Research Award,Lasker Award,For revealing the structure of the DNA molecule.,,,,James D. Watson,,,,,,United States,,,,,,,,,,,
lasker_awards-000100,1960,Albert Lasker Basic Medical Research Award,Lasker Award,"For the design, construction, development, and perfection of the electron microscope.",,,,James Hillier,,,,,,Canada; United States,,,,,,,,,,,
lasker_awards-000101,1960,Albert Lasker Basic Medical Research Award,Lasker Award,"For laying the foundation for research in human genetics; and, specifically, to Dr. Neel for his work on thalassemia and sickle cell anemia.",,,,James V. Neel,,,,,,United States,,,,,,,,,,,
lasker_awards-000102,1960,Albert Lasker Basic Medical Research Award,Lasker Award,"For laying the foundation for research in human genetics; and, specifically, to Dr. Neel for his work on thalassemia and sickle cell anemia.",,,,L.S. Penrose,,,,,,United States,,,,,,,,,,,
lasker_awards-000103,1960,Albert Lasker Basic Medical Research Award,Lasker Award,For revealing the structure of the DNA molecule.,,,,M.H.F. Wilkins,,,,,,United States,,,,,,,,,,,
lasker_awards-000104,1960,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For pioneering the development and use of anticoagulant drugs.,,,,Edgar V. Allen,,,,,,United States,,,,,,,,,,,
lasker_awards-000105,1960,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For pioneering the development and use of anticoagulant drugs.,,,,Irving S. Wright,,,,,,United States,,,,,,,,,,,
lasker_awards-000106,1960,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For pioneering the development and use of anticoagulant drugs.,,,,Karl Paul Link,,,,,,United States,,,,,,,,,,,
lasker_awards-000107,1960,Lasker–Bloomberg Public Service Award,Lasker Award,"Leader of both lay and professional health groups, consultant to industrial companies and advisor to government bodies: his engineering skill and organizational genius contributed much toward achieving a healthier environment for many people.",,,,Abel Wolman,,,,,,United States,,,,,,,,,,,
lasker_awards-000108,1960,Lasker–Bloomberg Public Service Award,Lasker Award,"International statesman of public health, a recognized authority on the problems of preventive medicine and medical care.",,,,John B. Grant,,,,,,United States,,,,,,,,,,,
lasker_awards-000109,1962,Albert Lasker Basic Medical Research Award,Lasker Award,For the identification and isolation of six hormones of the anterior pituitary gland.,,,,Choh H. Li,,,,,,United States,,,,,,,,,,,
lasker_awards-000110,1962,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For contributions to the understanding, diagnosis, and treatment of rickettsial diseases, including the demonstration of chloramphenicol as a cure for typhoid fever and scrub typhus.",,,,Joseph E. Smadel,,,,,,United States,,,,,,,,,,,
lasker_awards-000111,1963,Albert Lasker Basic Medical Research Award,Lasker Award,"For the countercurrent distribution technique as a method for the separation of biologically significant compounds, and for the isolation and structure studies of important antibiotics.",,,,Lyman C. Craig,,,,,,United States,,,,,,,,,,,
lasker_awards-000112,1963,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For discoveries concerning the role of the endocrine system in the pathogenesis and treatment of certain cancers, such as cancer of the prostate.",,,,Charles Huggins,,,,,,United States,,,,,,,,,,,
lasker_awards-000113,1963,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For his brilliant leadership and professional accomplishments, which were responsible in a large measure for inaugurating a new era in cardiovascular surgery.",,,,Michael E. DeBakey,,,,,,United States,,,,,,,,,,,
lasker_awards-000114,1963,Lasker–Bloomberg Public Service Award,Lasker Award,"For recognition of the new challenges to legislative leadership in the field of health on the House Appropriations Sub-Committee on Labor, Health, Education and Welfare.",,,,Melvin R. Laird,,,,,,United States,,,,,,,,,,,
lasker_awards-000115,1963,Lasker–Bloomberg Public Service Award,Lasker Award,"For recognition of the new challenges to legislative leadership in the field of health on the House Appropriations Sub-Committee on Labor, Health, Education and Welfare.",,,,Oren Harris,,,,,,United States,,,,,,,,,,,
lasker_awards-000116,1964,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamental contributions to our knowledge of the relationship between cancer and cancer-producing DNA and RNA viruses.,,,,Harry Rubin,,,,,,United States,,,,,,,,,,,
lasker_awards-000117,1964,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamental contributions to our knowledge of the relationship between cancer and cancer-producing DNA and RNA viruses.,,,,Renato Dulbecco,,,,,,United States; Italy,,,,,,,,,,,
lasker_awards-000118,1964,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For the introduction and use of iproniazid in the treatment of severe depressions.,,,,Nathan S. Kline,,,,,,United States,,,,,,,,,,,
lasker_awards-000119,1965,Albert Lasker Basic Medical Research Award,Lasker Award,For determining the chemical structure of an amino acid transfer RNA.,,,,Robert W. Holley,,,,,,United States,,,,,,,,,,,
lasker_awards-000120,1965,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For the development of a live, oral polio-virus vaccine.",,,,Albert B. Sabin,,,,,,United States,,,,,,,,,,,
lasker_awards-000121,1965,Lasker–Bloomberg Public Service Award,Lasker Award,For outstanding contributions to the health of the people of the United States.,,,,Lyndon Baines Johnson,,,,,,United States,,,,,,,,,,,
lasker_awards-000122,1966,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the electron microscopy of biological materials.,,,,George E. Palade,,,,,,United States,,,,,,,,,,,
lasker_awards-000123,1966,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For original use of aminopterin and methotrexate in the control of acute childhood leukemia, and for his constant leadership in the search for chemical agents against cancer.",,,,Sidney Farber,,,,,,United States,,,,,,,,,,,
lasker_awards-000124,1966,Lasker–Bloomberg Public Service Award,Lasker Award,"For encouragement of national legislation to improve the care of the intellectually disabled, and effective dedication to their cause.",,,,Eunice Kennedy Shriver,,,,,,United States,,,,,,,,,,,
lasker_awards-000125,1967,Albert Lasker Basic Medical Research Award,Lasker Award,For extraordinary contributions to biochemical pharmacology.,,,,Bernard B. Brodie,,,,,,United States,,,,,,,,,,,
lasker_awards-000126,1967,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For original contributions toward the conquest of cholera.,,,,Robert Allan Phillips,,,,,,United States,,,,,,,,,,,
lasker_awards-000127,1967,Lasker–Bloomberg Public Service Award,Lasker Award,For his continuing dedication to medical legislation in both Houses of Congress.,,,,Claude Pepper,,,,,,United States,,,,,,,,,,,
lasker_awards-000128,1968,Albert Lasker Basic Medical Research Award,Lasker Award,For deciphering the genetic code.,,,,H. Gobind Khorana,,,,,,United States,,,,,,,,,,,
lasker_awards-000129,1968,Albert Lasker Basic Medical Research Award,Lasker Award,For deciphering the genetic code.,,,,Marshall W. Nirenberg,,,,,,United States,,,,,,,,,,,
lasker_awards-000130,1968,Albert Lasker Basic Medical Research Award,Lasker Award,For basic discoveries in the field of developmental biology.,,,,William F. Windle,,,,,,United States,,,,,,,,,,,
