award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
gairdner_international_award-000014,1961,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of rheumatology and biochemistry, and especially for his achievements in elucidating the metabolic defects present in gout, and in demonstrating the action of certain drugs which increase the excretion of uric acid, thus leading to the present situation in which it is possible to exercise almost perfect control over attacks of acute gout and prevent gouty arthritis.",,2a4a436c-7f0a-453d-b3ac-4ca82f8cb444,Individual,Alexander B. Gutman,,1902,,,,,Male,,,,,1973,,,,(1902–1973),
gairdner_international_award-000015,1961,,Canada Gairdner International Award,"In recognition of his many contributions to the knowledge of rheumatology and epidemiology and especially for his leadership in devising and executing scientific studies of the prevalence of rheumatoid arthritis, providing for greater understanding of the natural history of this disease, thus contributing to progressive improvements in methods for its diagnosis and treatment.",,cc434188-ca10-4690-b595-c646e9217614,Individual,Jonas H. Kellgren,,1911,,,,,Male,,,,,2002,,,,(1911–2002),
gairdner_international_award-000016,1961,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of the functional pathology, investigation and surgery of congenital and rheumatic heart disease and especially for his elucidation of the factors, both valvular and muscular, which may obstruct the flow of blood from either the right or the left side of the heart into the main arteries of the lungs and body, which has led to the rational surgical management of such obstructive diseases of the heart.",,8822dd11-b490-432d-9850-f58f13f8d970,Individual,Russell Brock,,1903,,,,,Male,,,,,1980,,,,(1903–1980),
gairdner_international_award-000017,1961,,Canada Gairdner International Award,In recognition of his contributions to the knowledge of the substances released at the nerve endings of the sympathetic nervous system and especially for his recognition that noradrenaline was the most important substance and that it was present in significant amount in all body organs (including the heart) that have a sympathetic nerve supply. By these basic and important discoveries he has opened up new vistas of cardiovascular research which both he and others continue to study and continue to add to our knowledge of cardiovascular phenomena in health and disease.,,a6631623-eccb-4765-a78f-2ab7375ab76c,Individual,Ulf S. von Euler,,1905,,,,,Male,,,,,1983,,,,(1905–1983),
gairdner_international_award-000018,1962,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of pathology and immunology, and especially for his development of the fluorescent antibody technique which has cast new light on hypersensitivity reactions, and which has opened important new avenues for the study of diseases, such as rheumatoid arthritis, glomerulonephritis, rheumatic fever and disseminated lupus erythematosus, in which these reactions may be involved.",,45bd9993-5209-456e-b1a3-e8d638ed82d2,Individual,Albert H. Coons,,1912,,,,,Male,,,,,1978,,,,(1912–1978),
gairdner_international_award-000019,1962,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of cardiology and especially for his leadership in the field of cardiac surgery, including his pioneer development of operations to correct coarctation of the aorta and patent ductus arteriosus.",,e429d851-fa65-4faa-9161-7cf77a9abf1c,Individual,Clarence Crafoord,,1899,,,,,Male,,,,,1984,,,,(1899–1984),
gairdner_international_award-000020,1962,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of molecular biology and genetics, including his inspiring investigations of the nucleic acids which have shown how genetic information can be impressed and stored in the germ cells of parents and be transmitted to succeeding generations, his studies of the molecular structure of collagen and especially his brilliant development of the 'coding' theory - a concept which explains the way in which information carried in the genes determines the amino acid sequence and therefore the structure and character of all the many different proteins which are continuously being synthesized by the living organism. His theories and discoveries have opened vast avenues through which greater understanding of the basic processes of life may be achieved.",,23ff9bc0-65f9-4150-9481-d566109f1d8c,Individual,Francis H.C. Crick,,1916,,,,,Male,,,,,2004,,,,(1916–2004),
gairdner_international_award-000021,1962,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of medicine and especially for his serological, immunological and metabolic studies of protein molecules, which have increased the understanding of such diverse diseases as cirrhosis of the liver, multiple myeloma, arteriosclerosis, rheumatoid arthritis and disseminated lupus erythematosus.",,1116fc42-f586-4f8c-a887-1f42792f4192,Individual,Henry G. Kunkel,,1916,,,,,Male,,,,,1983,,,,(1916–1983),
gairdner_international_award-000022,1962,,Canada Gairdner International Award,"In recognition of his contributions to the knowledge of cardiac physiology and especially for his demonstration of the interrelated roles of the nervous system, hormones and heart size in the control of cardiac performance, thus establishing physiological principles which have assisted medical scientists to better understand the action of the heart in normal and diseased states.",,61564b45-e7a2-49a8-b47b-f69e9193cfe5,Individual,Stanley Sarnoff,,1917,,,,,Male,,,,,1990,,,,(1917–1990),
gairdner_international_award-000023,1963,,Canada Gairdner International Award,"In recognition of his distinguished contribution to the knowledge of cardiac surgery and cardiac physiology and, in particular, for his pioneering contributions to open heart surgery before the development of pump oxygenators, his contributions to the improvement of the mechanical means of extra corporeal circulation, his early use of cardiac pace makers, and his practical and theoretical leadership in the development of successful surgical techniques for the correction of congenital and acquired heart defects.",,6de619ee-7923-4e32-8c96-71bfc03ae2af,Individual,C. Walton Lillehei,,1918,,,,,Male,,,,,1999,,,,(1918–1999),
gairdner_international_award-000024,1963,,Canada Gairdner International Award,"In recognition of his distinguished contributions to the knowledge of rheumatology and pediatrics and, in particular, for his painstaking delineations of the natural history of juvenile rheumatoid arthritis, and for his penetrating and critical descriptions of several other rheumatic syndromes, which have provided criteria for diagnosis and prognosis, establishing an improved basis for the treatment decisions which must be made on behalf of patients suffering from these diseases.",,e7788940-b282-47dc-b33f-3f735f540eef,Individual,Eric G.L. Bywaters,,1910,,,,,Male,,,,,2003,,,,(1910–2003),
gairdner_international_award-000025,1963,,Canada Gairdner International Award,"In recognition of his distinguished contributions to the knowledge of cardiac and vascular physiology, pharmacology, and endocrinology, and, in particular, for his persevering leadership in these fields, which in association with numerous colleagues has led to several discoveries of importance, notably the existence and synthesis of angiotensin, an important factor in the understanding and management of hypertension, and the existence of serotonin, which has laid the foundation for many advances in neuro chemistry.",,741e8dc7-5046-40c7-bbb2-726276fcc9f6,Individual,Irvine H. Page,,1901,,,,,Male,,,,,1991,,,,(1901–1991),
gairdner_international_award-000026,1963,,Canada Gairdner International Award,"In recognition of his distinguished contributions to the knowledge of vascular physiology and, in particular, for his studies of the mechanism of hypertension, and especially for his demonstration that the increased secretion of aldosterone observed in many patients suffering from this disorder is stimulated by angiotensin.",,5ce88e1a-240c-4076-8ae6-020045ab796c,Individual,Jacques Genest,,1919,,,,,Male,,,,,2018,,,,(1919–2018),
gairdner_international_award-000027,1963,,Canada Gairdner International Award,"In recognition of his outstanding contributions to the knowledge of micro anatomy and human cytogenetics and, in particular, for his discovery of a technique for the specific identification of male and female cells, thus opening vast new areas for research into the normal and abnormal development of bodily structures, which have led to an improved understanding of several important congenital anomalies including some errors of sexual development and some forms of mental retardation.",,fc5b8909-6ddd-4ede-b525-2967f680e46f,Individual,Murray L. Barr,,1908,,,,,Male,,,,,1995,,,,(1908–1995),
gairdner_international_award-000028,1963,,Canada Gairdner International Award,"In recognition of his distinguished contributions to the knowledge of biochemistry and, in particular, for his contributions to immunohistochemistry, including the development of the immunoelectrophoretic technique, which has made possible the specific identification of many bodily proteins, thus opening important new avenues for research in diseases, such as rheumatoid arthritis, in which disordered immunological responses appear to be implicated.",,ef49e505-e14d-4b52-97d6-fb3e087aecfa,Individual,Pierre Grabar,,1898,,,,,Male,,,,,1986,,,,(1898–1986),
gairdner_international_award-000029,1964,,Canada Gairdner International Award,"In recognition of her important contributions to the knowledge of immunology and, in particular, for her demonstration of the presence of thyroglobulin antibodies in the serum of patients with Hashimoto's disease, and the stimulation which her research has given to the developing concept and understanding of diseases of auto-immunity",,0e104f98-e984-42ce-925b-b985e4e21fbd,Individual,Deborah Doniach,,1912,,,,,Female,,,,,2004,,,,(1912–2004),
gairdner_international_award-000030,1964,,Canada Gairdner International Award,"In recognition of his important contributions to the knowledge of cardiac physiology and pathology, and the development of several important techniques in cardiac surgery, and especially for his scientific courage in the pursuit of knowledge of clinical significance in many fields of medicine and surgery.",,b082270f-8185-4ad2-8fd5-ed87509d5ab4,Individual,Gordon D.W. Murray,,1894,,,,,Male,,,,,1976,,,,(1894–1976),
gairdner_international_award-000031,1964,,Canada Gairdner International Award,"In recognition of his important contributions to the knowledge of immunology and, in particular, for the demonstration of the presence of thyroglobulin antibodies in the serum of patients with Hashimoto's disease, and the stimulation which his research has given to the developing concept and understanding of diseases of auto-immunity.",,49490731-1f8d-454a-a478-e6605a42242e,Individual,Ivan M. Roitt,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000032,1964,,Canada Gairdner International Award,"In recognition of his significant contributions to the knowledge of pharmacology and the understanding of renal physiology and, in particular, for his painstaking research, perceptive observations and scientific leadership resulting in the discovery of uricosuric and improved diuretic drugs, which now bring relief to millions of sufferers from gout and gouty arthritis, and the edema associated with heart disease.",,1218f87b-e540-46eb-97d8-764cf121c9f3,Individual,Karl H. Beyer Jr.,,1914,,,,,Male,,,,,1996,,,,(1914–1996),
gairdner_international_award-000033,1964,,Canada Gairdner International Award,"In recognition of his distinguished contributions to the knowledge of cellular biology and, in particular, for his development and application of sophisticated techniques of electron microscopy resulting in his early demonstration of many important features of the fine structure of cells, including the endoplasmic reticulum.",,3d3d7982-7bfa-48d0-9112-c579bebaf429,Individual,Keith R. Porter,,1912,,,,,Male,,,,,1997,,,,(1912–1997),
gairdner_international_award-000034,1964,,Canada Gairdner International Award,"In recognition of his outstanding contributions to the knowledge of genetics and molecular biology, and in particular for his elucidation of the fine structure of genes, which has made it possible to extend the limits of genetic resolution by relating genetic changes to chemical alterations in deoxyribonucleic acid, thus clarifying the chemical bases of heredity in determining the nature and properties of cells and viruses.",,1c9bb455-95bc-45b7-b8a5-feb80f7e5483,Individual,Seymour Benzer,,1921,,,,,Male,,,,,2007,,,,(1921–2007),
gairdner_international_award-000035,1965,,Canada Gairdner International Award,"In recognition of his contributions in the field of human metabolism and his role as the first to apply the technique of paper chromatography to the isolation and identification of substances in the blood and body fluids of patients, a technique which has revolutionized investigation of a number of genetic disorders involving amino acids and other substances.",,11578b31-c0a1-47b4-9ce1-63e1c6ec925f,Individual,Charles E. Dent,,1911,,,,,Male,,,,,1976,,,,(1911–1976),
gairdner_international_award-000036,1965,,Canada Gairdner International Award,In recognition of his contributions to the knowledge of cellular biology by developing the technique of autoradiography with which he has studied the functioning of the thyroid gland and the rate of cell growth and renewal in various tissues of the body.,,af328667-28da-4fec-a7c4-1fa6d61f7ebd,Individual,Charles P. Leblond,,1910,,,,,Male,,,,,2007,,,,(1910–2007),
gairdner_international_award-000037,1965,,Canada Gairdner International Award,In recognition of his contributions in the field of rheumatology and in particular for his demonstration that crystals of uric acid and calcium in the fluids in and about the joints are ingested by leukocytes which then release a substance which causes an inflammatory reaction. This discovery has had a bearing on the mechanism of acute attacks of gout and may also contribute to better knowledge of the causes of rheumatoid arthritis.,,49caa9e2-ebc1-455a-a42b-5e8c6a83131a,Individual,Daniel J. McCarty,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000038,1965,,Canada Gairdner International Award,In recognition of his total contribution to our understanding of the causes and treatment of hypertension and in particular for his clinical evaluation of nerve-blocking drugs in the treatment of high blood pressure.,,ae6f6f40-7dee-43bb-bbb2-99a36c3aff1a,Individual,F. Horace Smirk,,1902,,,,,Male,,,,,1991,,,,(1902–1991),
gairdner_international_award-000039,1965,,Canada Gairdner International Award,"In recognition of his contributions in the field of endocrinology and in particular for his investigations establishing the clinical significance of aldosterone, a hormone of the adrenal cortex, in various types of hypertension and edema; also in recognition of his studies in the use of oral medications for the control of diabetes.",,2707f15a-1671-4ef0-8dff-769e9411b313,Individual,Jerome W. Conn,,1907,,,,,Male,,,,,1994,,,,(1907–1994),
gairdner_international_award-000040,1965,,Canada Gairdner International Award,In recognition of his contributions in the development of serological techniques and in particular for the test he introduced to detect the presence of Rh antibodies on red blood cells. This discovery has been fundamental to advances in the field of blood transfusion and has increased our understanding of diseases in which antibodies seem to be involved.,,58271b39-8af6-481e-84e9-9e77888a9af1,Individual,Robin R.A. Coombs,,1921,,,,,Male,,,,,2006,,,,(1921–2006),
gairdner_international_award-000041,1966,,Canada Gairdner International Award,"In recognition of his pioneer work in the treatment of cancer with hormonal substances, and his use of a chemical means of monitoring the response in carcinoma of the prostate. Both these principles have subsequently been applied to other types of cancer with good effect.",,9310a86a-26f2-4576-a2a7-f8b972113599,Individual,Charles Huggins,,1901,,,,,Male,,,,,1997,,,,(1901–1997),
gairdner_international_award-000042,1966,,Canada Gairdner International Award,"For his outstanding contributions to our understanding of the physiological behaviour and biochemical changes occurring in the foetus in utero, and in particular for his clarification of the adjustments that occur at birth during the changeover to extra-uterine life. His basic investigations have added greatly to the knowledge of resuscitation of the newborn and resulted in the saving of many infant lives.",,27553c55-7b31-4085-aeb9-fef777ec1c09,Individual,Geoffrey S. Dawes,,1918,,,,,Male,,,,,1996,,,,(1918–1996),
gairdner_international_award-000043,1966,,Canada Gairdner International Award,"In recognition of his fundamental contributions to our understanding of the role of the thymus in the development of normal immunological mechanisms in early life, and in their maintenance in the adult, and for the stimulus which his studies of the thymus gave to the rapidly developing field of immunobiology.",,dce80b4b-d251-4710-bf5c-9d971d6a8028,Individual,Jacques F.A.P. Miller,,,,,,,Male,,,,,,,,,,
gairdner_international_award-000044,1966,,Canada Gairdner International Award,"In recognition of his contributions to our knowledge of certain metabolic disorders and in particular for his clarification of the serum protein abnormalities in multiple myeloma and in essential macroglobulinaemia.These observations have contributed materially to a better understanding of the function of certain high molecular weight antibodies, the structure of gamma globulins, and the cell types which gave rise to them.",,a31c0360-c597-4139-930a-573971b8a0dd,Individual,Jan Waldenström,,1906,,,,,Male,,,,,1996,,,,(1906–1996),
gairdner_international_award-000045,1966,,Canada Gairdner International Award,"In recognition of his outstanding contributions to the field of carbohydrate chemistry and metabolism and, in particular, for his discovery of the sugar nucleotides and their fundamental reactions in the biosynthesis of disaccharides and polysaccharides. This work has opened new lines of research to many other workers in relation to drug detoxification, bile pigment metabolism, and the immunochemistry of bacterial and tissue cell walls.",,c2f70a26-f169-4904-b8f4-af3272a0ec1d,Individual,Luis F. Leloir,,1906,,,,,Male,,,,,1987,,,,(1906–1987),Official API year corrected from 1996 to 1966 after cross-checking the historical winners list.
gairdner_international_award-000046,1966,,Canada Gairdner International Award,In recognition of his outstanding achievements in the field of immunochemistry. He has applied with incisive clarity the tools of the protein chemist to the problem of antibody structure. His methods for breaking antibodies into smaller molecular fragments provided a foundation for our understanding of the molecular architecture of these complex molecules.,,6ad53045-47ee-4a32-96d9-08c95b2219f6,Individual,Rodney R. Porter,,1917,,,,,Male,,,,,1985,,,,(1917–1985),
gairdner_international_award-000047,1966,,Canada Gairdner International Award,"In recognition of his early work on the development of an artificial kidney, which has in recent years contributed to the prolongation of life of many patients suffering from renal failure, and has made it practical to consider the use of kidney transplants. His work continues in an effort to develop other artificial organs.",,3e3b662a-c380-45dc-840c-32f7b5f0bb50,Individual,Willem J. Kolff,,1911,,,,,Male,,,,,2009,,,,(1911–2009),
gairdner_international_award-000048,1967,,Canada Gairdner International Award,For the discovery of Iysosomes. These are membrane bound subcellular particles containing hydrolytic enzymes and other biologically active substances. He isolated the characterized Iysosomes chemically and ultrastructurally. These subcellular particles play an important role in physiological and pathological processes. Their discovery has led to a better understanding of many disease processes and has opened innumerable new avenues of research.,,d7d30e8e-bb05-4c28-9f38-0530b3dddbad,Individual,Christian de Duve,,1917,,,,,Male,,,,,2013,,,,(1917–2013),
gairdner_international_award-000049,1967,,Canada Gairdner International Award,"In recognition of his important contributions to the problems of calcium homeostasis, particularly his demonstration of the existence of a new hormone ""calcitonin"" which directly alters blood calcium levels and also his confirmation that the source of the hormone is the ultimobranchial glands.",,b26dec73-9f66-46f5-910e-6a1b5252f22f,Individual,D. Harold Copp,,1915,,,,,Male,,,,,1998,,,,(1915–1998),
gairdner_international_award-000050,1967,,Canada Gairdner International Award,"In recognition of his many contributions to the development of methods of preparing cells and tissues so that subcellular components could be adequately preserved and visualized in the electron microscope, and to his pioneering use of these methods to develop knowledge about structure and function of cellular components.",,df7f97fc-6d41-442d-bf1f-eb6258bb19fd,Individual,George E. Palade,,1912,,,,,Male,,,,,2008,,,,(1912–2008),
gairdner_international_award-000051,1967,,Canada Gairdner International Award,"In recognition of his important contributions in the field of mineral metabolism, and in particular for his studies of the physiology of calcitonin, and for his elucidation of numerous aspects of magnesium metabolism in experimental animals and man.",,e7857b31-04ba-433c-a7ef-bd3da86fd153,Individual,Iain Macintyre,,1924,,,,,Male,,,,,2008,,,,(1924–2008),
gairdner_international_award-000052,1967,,Canada Gairdner International Award,"In recognition of his outstanding contributions in the fields of thrombosis and artherosclerosis, particularly his investigation of platelet economy, function, and metabolism, which have pointed to a relationship between thrombosis and artherosclerosis, and specifically for his classical experimental flow model demonstrating sites of thrombus accumulation, for the demonstration of platelet phagocytosis, and for the elucidation of factors affecting platelet aggregation.",,f7f01513-e26b-48f8-a469-d9becde3b9b4,Individual,J. Fraser Mustard,,1927,,,,,Male,,,,,2011,,,,(1927–2011),
gairdner_international_award-000053,1967,,Canada Gairdner International Award,"In recognition of his wide-ranging and fundamental discoveries in relation to the chemistry, biosynthesis, metabolism and pharmacology of biogenic amines, especially the catecholamines.This work has had a major influence in the fields of hypertension and psychopharmacology.",,7697d979-1689-4e29-ba81-9a6336879a2d,Individual,Julius Axelrod,,1912,,,,,Male,,,,,2004,,,,(1912–2004),
gairdner_international_award-000054,1967,,Canada Gairdner International Award,In recognition of his contributions to our understanding of the mechanisms of protein synthesis. His work demonstrated the validity of concepts of the role of various nucleic acid species in the cell. He initiated and pursued studies which eventually led to a complete understanding of the chemical basis of the genetic code.,,e7c0148c-8bcd-420e-8174-9aebf651f712,Individual,Marshall W. Nirenberg,,1927,,,,,Male,,,,,2010,,,,(1927–2010),
gairdner_international_award-000055,1967,,Canada Gairdner International Award,"In recognition of a long and distinguished career marked by many important contributions to immunology and diabetes.This has included the introduction of toxoids for immunization against diptheria and tetanus, the demonstration in animals and man of antibodies against insulin and the development of sulphated insulin, which is effective in patients who have become insulin resistant.",,f96dc3fa-b306-485f-8901-2469ec3905eb,Individual,Peter J. Moloney,,1891,,,,,Male,,,,,1989,,,,(1891–1989),
gairdner_international_award-000056,1967,,Canada Gairdner International Award,"In recognition of his wide-ranging and fundamental discoveries in relation to the chemistry, biosynthesis, metabolism and pharmacology of biogenic amines, especially the catecholamines.This work has had a major influence in the fields of hypertension and psychopharmacology.",,ba46e4e3-1be4-43c9-8baf-aaf493b86c0d,Individual,Sidney Udenfriend,,1918,,,,,Male,,,,,1999,,,,(1918–1999),
gairdner_international_award-000057,1968,,Canada Gairdner International Award,"For his valuable contributions to the knowledge of human blood groups and particularly for his work on the diagnosis, treatment and prevention of hemolytic disease of the new­born, and for his leadership and inspiration of investigators concerned with clinical immunohematology.",,9d8cce45-e671-40dd-b3ca-77e8e7c22d34,Individual,Bruce Chown,,1893,,,,,Male,,,,,1986,,,,(1893–1986),
gairdner_international_award-000058,1968,,Canada Gairdner International Award,"For his leadership in the development of metabolic inhibitors by systematic chemical modification of biologically important compounds. Agents developed in this way have proven valuable in the treatment of malaria, gout, malignant diseases, disorders of the immune system, in human organ transplantation, and a variety of diseases.",,6aff564a-e3cb-4bc5-a53b-b8599977a680,Individual,George H. Hitchings,,1905,,,,,Male,,,,,1998,,,,(1905–1998),
gairdner_international_award-000059,1968,,Canada Gairdner International Award,"For his elucidation of a number of inborn errors of metabolism and, in particular, for his discovery of an enzyme defect (phosphoribosyltransferase deficiency) in a neurological disease characterized by mental retardation, behavioural disturbances and over-production of uric acid.",,f3de6fa1-5db2-488b-b392-96ce190f9db1,Individual,J. Edwin Seegmiller,,1920,,,,,Male,,,,,2006,,,,(1920–2006),
gairdner_international_award-000060,1968,,Canada Gairdner International Award,"In recognition of his contributions to immunochemistry through his analysis of antigen-antibody reactions in gelled media, and of his discovery and elucidation of genetic variations in the structure of immunoglobulins.",,91fd4da1-5c7c-43da-b394-1b059ff10d5b,Individual,Jacques Oudin,,1908,,,,,Male,,,,,1985,,,,(1908–1985),
gairdner_international_award-000061,1968,,Canada Gairdner International Award,In recognition of his contributions to a better understanding of the fate of the lymphocyte and its function in immune reactions. This work provides the experimental basis for selective suppression of immunologic mechanisms in human organ transplantations and a variety of diseases.,,a19fa309-88d9-497f-9f07-8787df6ad1e7,Individual,James L. Gowans,,1924,,,,,Male,,,,,2020,,,,(1924–2020),
gairdner_international_award-000062,1969,,Canada Gairdner International Award,"For the concept of chronic intermittent hemodialysis; the arteriovenous cannulas which made it possible; his role in the development of ""home"" dialysis and continued basic and clinical investigation in his field. Chronic intermittent hemodialysis has prolonged the useful lives of thousands of patients throughout the world and has made renal transplantation feasible.",,91d58a24-1fef-46e6-ac80-1df8b21c12ff,Individual,Belding H. Scribner,,1921,,,,,Male,,,,,2003,,,,(1921–2003),
gairdner_international_award-000063,1969,,Canada Gairdner International Award,"In recognition of his outstanding contributions to our understanding of the central role the adenylcyclase system plays in mediating many of the effects of hormones on metabolic processes.These discoveries, which emanated from a careful, imaginative and thorough analysis of the mechanisms by which epinephrine and glucagon increased glycogenolysis, have opened new fields for exploration.",,33d7ef2f-5d25-4f37-be61-89b3a39d594a,Individual,Earl W. Sutherland,,1915,,,,,Male,,,,,1974,,,,(1915–1974),
gairdner_international_award-000064,1969,,Canada Gairdner International Award,"In recognition of their development of the spleen colony technique for measuring the capacity of primitive normal and neoplastic cells to multiply and differentiate in the body. This technique has been applied by them and their colleagues, and by many others, to gain important knowledge of the normal formation of blood cells, the behaviour of leukemic cells and methods of treating leukemia, and other aspects of cell biology.",,8d245a39-a942-4b19-951c-f01288784e7b,Individual,Ernest A. McCulloch,,1926,,,,,Male,,,,,2011,,,,(1926–2011),
gairdner_international_award-000065,1969,,Canada Gairdner International Award,"In recognition of his outstanding contributions to the investigation and treatment of coronary artery disease and, in particular, for his introduction of the technique of selected coronary arteriography which has permitted radiographic visualization of individual obstruction as an objective criterion of the need for revascularization of the myocardium.",,2bf5ce30-3fe0-487c-a4c3-43b38fbc80ba,Individual,F. Mason Sones,,1918,,,,,Male,,,,,1985,,,,(1918–1985),
gairdner_international_award-000066,1969,,Canada Gairdner International Award,"In recognition of his outstanding contributions in immunology and immunopathology, particularly his investigations dealing with the elucidation of the pathogenesis of serum sickness and of experimental and human glomerulonephritis.",,4e5539d7-cdca-4c24-b164-941e3ca141ff,Individual,Frank J. Dixon,,1920,,,,,Male,,,,,2008,,,,(1920–2008),
gairdner_international_award-000067,1969,,Canada Gairdner International Award,"In recognition of their development of the spleen colony technique for measuring the capacity of primitive normal and neoplastic cells to multiply and differentiate in the body. This technique has been applied by them and their colleagues, and by many others, to gain important knowledge of the normal formation of blood cells, the behaviour of leukemic cells and methods of treating leukemia, and other aspects of cell biology.",,81f04579-80b2-41e7-9c5a-aa4f27146a90,Individual,James E. Till,,,,,,,Male,,,,,,,,,,
