award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
lasker_awards-000011,1947,Lasker–Bloomberg Public Service Award,Lasker Award,"For contributions to the prevention of occupational diseases, and the improvement of workers’ health.",1/4,,Individual,Alice Hamilton,1869-02-12,1869,Fort Wayne,United States,,United States,Female,,,,,1970-09-22,Hadlyme,United States,,,
lasker_awards-000012,1948,Albert Lasker Basic Medical Research Award,Lasker Award,For studies of the antibiotic properties of soil bacteria leading to the discovery of streptomycin.,1/5,,Individual,René J. Dubos,1901-02-13,1901,Saint-Hippolyte,France,,United States,Male,,,,,1982-02-20,New York,United States,,,
lasker_awards-000013,1948,Albert Lasker Basic Medical Research Award,Lasker Award,For studies of the antibiotic properties of soil bacteria leading to the discovery of streptomycin.,1/5,,Individual,Selman Waksman,1888-07-22,1888,Priluka,Ukraine,,United States; Russia,Male,,,,,1973-08-16,Woods Hole,United States,,,
lasker_awards-000014,1948,Albert Lasker Basic Medical Research Award,Lasker Award,"For studies of transmethylation as essential to animal nutrition, and for contributions to the structure and synthesis of biotin and penicillin.",1/5,,Individual,Vincent du Vigneaud,1901-05-18,1901,Chicago,United States,,United States,Male,,,,,1975-12-15,Ithaca,United States,,,
lasker_awards-000015,1948,Lasker–Bloomberg Public Service Award,Lasker Award,For administrative achievement in the organization and operation of the Emergency Maternal and Infant Care Program of the Children’s Bureau.,1/5,,Individual,Martha M. Eliot,1892-12-30,1892,Dorchester,United States,,United States,Female,,,,,1986-02-09,Washington,United States,,,
lasker_awards-000016,1948,Lasker–Bloomberg Public Service Award,Lasker Award,For scientific accomplishments in the field of microbiological research and for distinguished service as Director of the National Institutes of Health during the war and postwar years.,1/5,,Individual,R.E. Dyer,1882-04-13,1882,Baltimore,United States,,United States,Male,,,,,1964-04-19,Washington,United States,,,
lasker_awards-000017,1949,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the physiology of circulation and the diagnosis and treatment of heart disease.,1/7,,Individual,André Cournand,1895-09-24,1895,Paris,France,,United States,Male,,,,,1988-02-15,Great Barrington,United States,,,
lasker_awards-000018,1949,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery and purification of the enzymes, streptokinase and streptodornase.",1/7,,Individual,L. Royal Christensen,,,,,,United States,,,,,,,,,,,
lasker_awards-000019,1949,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery and purification of the enzymes, streptokinase and streptodornase.",1/7,,Individual,William S. Tillett,1890-03-19,1890,Baltimore,United States,,United States,Male,,,,,1972-04-05,Baltimore,United States,,,
lasker_awards-000020,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For studies of adrenal hormones, culminating in the first use of cortisone in severe rheumatoid arthritis and other severe inflammatory disorders.",1/7,,Individual,Edward C. Kendall,1886-12-08,1886,South Norwalk,United States,,United States,Male,,,,,1972-05-04,Princeton,United States,,,
lasker_awards-000021,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For the development of two effective vaccines against yellow fever.,1/7,,Individual,Max Theiler,1896-01-30,1896,Pretoria,South Africa,,United States; South Africa,Male,,,,,1972-08-11,Saint Louis,United States,,,
lasker_awards-000022,1949,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For studies of adrenal hormones, culminating in the first use of cortisone in severe rheumatoid arthritis and other severe inflammatory disorders.",1/7,,Individual,Philip S. Hench,1903-02-28,1903,Puyallup,United States,,United States,Male,,,,,1965-03-30,Rochester,United States,,,
lasker_awards-000023,1949,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished leadership in the fields of nursing and public health.,1/7,,Individual,Marion W. Sheahan,1897-11-24,1897,Pittston,United States,,United States,Female,,,,,1967-04-12,Wilkes-Barre,United States,,,
lasker_awards-000024,1950,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the understanding of the genetic control of metabolic processes.,1/3,,Individual,George Wells Beadle,1903-10-22,1903,Wahoo,United States,,United States,Male,,,,,1989-06-09,Pasadena,United States,,,
lasker_awards-000025,1950,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For outstanding contributions to the early diagnosis of cancer of the cervix through cytological methods (the Pap smear).,1/3,,Individual,Georgios Papanikolaou,1883-05-13,1883,Kymi,Finland,,Greece,Male,,,,,1962-02-19,Miami,United States,,,
lasker_awards-000026,1950,Lasker–Bloomberg Public Service Award,Lasker Award,For original and meritorious accomplishments in public health administration.,1/3,,Individual,Eugene Lindsay Bishop,1903-12-09,1903,Newark,United States,,United States,Male,,,,,1994-09-15,Newark,United States,,,
lasker_awards-000027,1951,Albert Lasker Basic Medical Research Award,Lasker Award,For bacteriological research in parasitology.,1/6,,Individual,Karl Friedrich Meyer,1884-11-03,1884,Zurich,Switzerland,,United States; Switzerland,Male,,,,,1974-01-26,Palo Alto,United States,,,
lasker_awards-000028,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing cancer detection clinics for detection of early cancer or precancerous lesions in presumably healthy people.,1/6,,Individual,Catharine Macfarlane,,,,,,United States,,,,,,,,,,,
lasker_awards-000029,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For research in epilepsy.,1/6,,Individual,Frederic A. Gibbs,1906-03-15,1906,Marblehead,United States,,United States,Male,,,,,1998-10-19,Boston,United States,,,
lasker_awards-000030,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For research in epilepsy.,1/6,,Individual,William G. Lennox,1884-06-10,1884,Cranford,United States,,United States,Male,,,,,1966-07-02,Madison,United States,,,
lasker_awards-000031,1951,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing cancer detection clinics for detection of early cancer or precancerous lesions in presumably healthy people.,1/6,,Individual,Élise L'Esperance,1898-09-25,1898,New York,United States,,United States,Female,,,,,1992-09-24,New York,United States,,,
lasker_awards-000032,1951,Lasker–Bloomberg Public Service Award,Lasker Award,"For outstanding accomplishments in public health administration, as Chairman of the Health Committee of the Governor of Colorado’s Post-War Planning Committee.",1/6,,Individual,Florence R. Sabin,1871-11-09,1871,Central City,United States,,United States,Female,,,,,1953-10-03,Denver,United States,,,
lasker_awards-000033,1952,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamentally modifying our knowledge of viruses and the inheritance of characteristics by viruses.,1/6,,Individual,Frank Macfarlane Burnet,1899-09-28,1899,Traralgon,Australia,,United States,Male,,,,,1974-08-31,Melbourne,Australia,,,
lasker_awards-000034,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For the isolation of niacin, the anti-pellagra vitamin, and for other distinguished contributions to nutrition research.",1/6,,Individual,Conrad A. Elvehjem,1901-01-01,1901,Manhattan,United States,,United States,Male,,,,,1962-11-27,Madison,United States,,,
lasker_awards-000035,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For leadership in the development of community wide fluoridation programs.,1/6,,Individual,Frederick Sumner McKay,1874-06-24,1874,Moline,United States,,United States,Male,,,,,1960-03-05,Los Angeles,United States,,,
lasker_awards-000036,1952,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For leadership in the development of community wide fluoridation programs.,1/6,,Individual,H. Trendley Dean,1893-08-04,1893,Morgantown,United States,,United States,Male,,,,,1983-12-16,Chevy Chase,United States,,,
lasker_awards-000037,1952,Lasker–Bloomberg Public Service Award,Lasker Award,"First director of the World Health Organization, for his leadership in organizing this vast post-war, international public health concept.",1/6,,Individual,G. Brock Chisholm,1896-05-18,1896,Oakville,Canada,,United States,Male,,,,,1971-05-25,Victoria,Canada,,,
lasker_awards-000038,1952,Lasker–Bloomberg Public Service Award,Lasker Award,For his pioneering work in the service of the physically disabled and as distinguished rehabilitation mentor to the world.,1/6,,Individual,Howard A. Rusk,1902-04-09,1902,Baltimore,United States,,United States,Male,,,,,1989-01-04,New York,United States,,,
lasker_awards-000039,1953,Albert Lasker Basic Medical Research Award,Lasker Award,For achievements in explaining the physiology of vision in man.,1/6,,Individual,George Wald,1906-11-18,1906,New York,United States,,United States,Male,,,,,1997-04-12,Cambridge,United States,,,
lasker_awards-000040,1953,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery of the urea and citric acid cycles, which are basic to our understanding of how the body converts food into energy.",1/6,,Individual,Hans A. Krebs,1900-08-25,1900,Hildesheim,Germany,,United States,Male,,,,,1981-11-22,Oxford,United Kingdom,,,
lasker_awards-000041,1953,Albert Lasker Basic Medical Research Award,Lasker Award,For the development of immunochemistry.,1/6,,Individual,Michael Heidelberger,1888-01-10,1888,Jersey City,United States,,United States,Male,,,,,1953-06-06,New York,United States,,,
lasker_awards-000042,1953,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished achievement in the pathology, diagnosis and treatment of heart diseases, rheumatic and coronary.",1/6,,Individual,Paul Dudley White,1886-06-06,1886,Roxbury,United States,,United States,Male,,,,,1973-10-31,Boston,United States,,,
lasker_awards-000043,1953,Lasker–Bloomberg Public Service Award,Lasker Award,In recognition of a lifetime of pioneering leadership in public health and sanitary science.,1/6,,Individual,Earle B. Phelps,1870-12-22,1870,Lawrence,United States,,United States,Male,,,,,1957-11-16,Lawrence,United States,,,
lasker_awards-000044,1953,Lasker–Bloomberg Public Service Award,Lasker Award,"For demonstrating how a long-sustained, sound and expanding pattern of health services benefits a people.",1/6,,Individual,Felix J. Underwood,1875-02-04,1875,Baca,United States,,United States,Male,,,,,1959-01-29,Denver,United States,,,
lasker_awards-000045,1954,Albert Lasker Basic Medical Research Award,Lasker Award,"For the discovery of actomyosin, the essential contractible element of muscle.",1/7,,Individual,Albert Szent-Györgyi,1893-09-16,1893,Budapest,Hungary,,Hungary; United States,Male,,,,,1986-10-22,Woods Hole,United States,,,
lasker_awards-000046,1954,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions leading to the control of hyperthyroidism.,1/7,,Individual,Edwin B. Astwood,1905-04-21,1905,Taunton,United States,,United States,Male,,,,,1987-01-07,Boston,United States,,,
lasker_awards-000047,1954,Albert Lasker Basic Medical Research Award,Lasker Award,"For the cultivation of the viruses of poliomyelitis, mumps, and measles.",1/7,,Individual,John Franklin Enders,1897-02-10,1897,West Hartford,United States,,United States,Male,,,,,1985-09-08,Boston,United States,,,
lasker_awards-000048,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",1/7,,Individual,Alfred Blalock,1900-04-05,1900,Cullman,United States,,United States,Male,,,,,1964-09-15,Baltimore,United States,,,
lasker_awards-000049,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",1/7,,Individual,Helen B. Taussig,1898-05-24,1898,Cambridge,United States,,United States,Female,,,,,1986-05-20,Boston,United States,,,
lasker_awards-000050,1954,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For distinguished contributions to surgery, especially in newborn children with congenital heart defects.",1/7,,Individual,Robert E. Gross,1905-10-04,1905,Bolton,United States,,United States,Male,,,,,1988-07-06,Boston,United States,,,
lasker_awards-000051,1954,Lasker–Bloomberg Public Service Award,Lasker Award,"For distinguished achievements in public health administration, thus strengthening the community health.",1/7,,Individual,Leona Baumgartner,1901-12-13,1901,Newark,United States,,United States,Female,,,,,1983-03-27,New York,United States,,,
lasker_awards-000052,1955,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions to the understanding of cardiovascular physiology.,1/13,,Individual,Carl J. Wiggers,1883-09-24,1883,Cairo,United States,,United States,Male,,,,,1954-05-24,Columbus,United States,,,
lasker_awards-000053,1955,Albert Lasker Basic Medical Research Award,Lasker Award,For fundamental contributions to our understanding of the mechanism of blood clotting and for the development of methods for the improved treatment of thromboembolic conditions.,1/13,,Individual,Karl Paul Link,1891-04-14,1891,Brooklyn,United States,,United States,Male,,,,,1986-04-07,Madison,United States,,,
lasker_awards-000054,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,1/13,,Individual,C. Walton Lillehei,1923-10-06,1923,Minneapolis,United States,,United States,Male,,,,,1999-07-05,Bangkok,Thailand,,,
lasker_awards-000055,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,1/13,,Individual,Carl Muschenheim,1913,,New York,United States,,United States,Male,,,,,1988,,,,,
lasker_awards-000056,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,1/13,,Individual,Edward H. Robitzek,1906,,United States,United States,,United States,Male,,,,,1997,,,,,
lasker_awards-000057,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,1/13,,Individual,Herbert E. Warden,1906-11-15,1906,Modena,Italy,,United States,Male,,,,,1997-09-20,New York,United States,,,
lasker_awards-000058,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,1/13,,Individual,Irving Selikoff,1915-12-20,1915,Yonkers,United States,,United States,Male,,,,,1992-05-20,New York,United States,,,
lasker_awards-000059,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,1/13,,Individual,Morley Cohen,1906,,Hungary,Hungary,,United States,Male,,,,,1991,,,,,
lasker_awards-000060,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For advances in open-heart surgery making possible more direct and safer approaches to the heart.,1/13,,Individual,Richard L. Varco,1912-02-08,1912,Austin,United States,,United States,Male,,,,,1991-05-20,Minneapolis,United States,,,
lasker_awards-000061,1955,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For establishing the efficacy of isoniazid drugs in the treatment of tuberculosis.,1/13,,Individual,Walsh McDermott,1909-08-17,1909,New York,United States,,United States,Male,,,,,1981-04-01,New York,United States,,,
lasker_awards-000062,1955,Lasker–Bloomberg Public Service Award,Lasker Award,"For a sustained and highly productive attack against mental diseases, leading to better hospitals, better trained staffs, and greatly improved care of the mentally ill.",1/13,,Organization,Menninger Foundation,,,,,,United States,,,,,,,,,,,
lasker_awards-000063,1955,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished contributions to the advancement and well-being of the nation through leadership in public health nursing.,1/13,,Organization,Nursing Services of the U.S. Public Health Service,,,,,,United States,,,,,,,,,,,
lasker_awards-000064,1955,Lasker–Bloomberg Public Service Award,Lasker Award,For distinguished leadership in the development of preventive medicine and public health throughout Canada.,1/13,,Individual,Robert D. Defries,1887-05-18,1887,Magherafelt,United Kingdom,,United States,Male,,,,,1951-09-16,Toronto,Canada,,,
lasker_awards-000065,1956,Albert Lasker Basic Medical Research Award,Lasker Award,"For pioneering studies of the biochemical components of connective tissues, contributing to new understanding of arthritis and rheumatic diseases.",1/7,,Individual,Francis O. Schmitt,1903-09-04,1903,Quincy,United States,,United States,Male,,,,,1998-05-12,Boston,United States,,,
lasker_awards-000066,1956,Albert Lasker Basic Medical Research Award,Lasker Award,"For pioneering studies of the biochemical components of connective tissues, contributing to new understanding of arthritis and rheumatic diseases.",1/7,,Individual,Karl Meyer,1892-10-31,1892,Breslau,Germany,,Germany,Male,,,,,1961-10-31,New York,United States,,,
lasker_awards-000067,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For discovering that excessive oxygen administration is the cause of retinopathy of prematurity in premature babies.,1/7,,Individual,Arnall Patz,1920,,Reading,United States,,United States,Male,,,,,2010-08-15,Miami Beach,United States,,,
lasker_awards-000068,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For developing a safe and effective injectable vaccine against poliomyelitis,1/7,,Individual,Jonas E. Salk,1914-10-28,1914,East Side,United States,,United States,Male,,,,,1995-06-23,New York,United States,,,
lasker_awards-000069,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For contributions to cardiovascular research and his advancement of the concept that experimental atherosclerosis is basically a metabolic disease that is preventable and reversible.,1/7,,Individual,Louis N. Katz,1912-06-06,1912,New York,United States,,United States,Male,,,,,1997-11-21,New York,United States,,,
lasker_awards-000070,1956,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For discovering that excessive oxygen administration is the cause of retinopathy of prematurity in premature babies.,1/7,,Individual,V. Everett Kinsey,1888-04-26,1888,Prairie Center,United States,,United States,Male,,,,,1956-12-20,San Francisco,United States,,,
lasker_awards-000071,1956,Lasker–Bloomberg Public Service Award,Lasker Award,"For pioneering work as an industrial health physician, educator and government advisor.",1/7,,Individual,William P. Shepard,1901,,Columbus,United States,,United States,Male,,,,,1952,,,,,
lasker_awards-000072,1957,Albert Lasker Basic Medical Research Award,Lasker Award,"For contributions to knowledge of the heart and the circulation, and for the development of the first practical ballistocardiograph.",1/11,,Individual,Isaac Starr,1895-09-31,1895,Philadelphia,United States,,United States,Male,,,,,1976-04-03,Philadelphia,United States,,,
lasker_awards-000073,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,1/11,,Individual,Heinz E. Lehmann,1911-04-01,1911,Berlin,Germany,,United States,Male,,,,,1999-05-07,Montreal,Canada,,,
lasker_awards-000074,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,1/11,,Individual,Henri Laborit,1914-11-12,1914,Troyes,France,,France,Male,,,,,1995-03-28,Paris,France,,,
lasker_awards-000075,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,1/11,,Individual,Nathan S. Kline,1916-09-22,1916,Nyack,United States,,United States,Male,,,,,1992-02-11,New York,United States,,,
lasker_awards-000076,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,1/11,,Individual,Pierre Deniker,1917-03-16,1917,Paris,France,,France,Male,,,,,1998-06-01,Versailles,France,,,
lasker_awards-000077,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For original contributions to understanding infectious diseases in animals and man and the discovery of new microbiological principles.,1/11,,Individual,Richard E. Shope,1908-12-06,1908,Eudora,United States,,United States,Male,,,,,1982-06-09,Charlotte,United States,,,
lasker_awards-000078,1957,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For studies of the use of reserpine in the treatment of certain mental illnesses.,1/11,,Individual,Robert H. Noce,1915-07-19,1915,Elyria,United States,,United States,Male,,,,,1993-11-06,Elyria,United States,,,
lasker_awards-000079,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For unique contributions in laying the foundation for a national program of medical research and training.,1/11,,Individual,C.J. Van Slyke,1879-10-31,1879,Weehawken,United States,,United States,Male,,,,,1959-05-25,Pasadena,United States,,,
lasker_awards-000080,1957,Lasker–Bloomberg Public Service Award,Lasker Award,"For promoting better mental health, good nutrition, and improved housing.",1/11,,Individual,Frank G. Boudreau,1901-01-04,1901,Philadelphia,United States,,United States,Male,,,,,1985-09-21,Bryn Mawr,United States,,,
lasker_awards-000081,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For guiding the American Public Health Association to a position of leadership as the largest organization of its kind in the western world.,1/11,,Individual,Reginald M. Atwater,1884,,Chicago,United States,,United States,Male,,,,,1973,,,,,
lasker_awards-000082,1957,Lasker–Bloomberg Public Service Award,Lasker Award,For studies on the use of reserpine in the treatment of hypertension.,1/11,,Individual,Rustom Jal Vakil,1904-11-05,1904,Bombay,India,,India; Dominion of India,Male,,,,,1996-09-16,Bombay,India,,,
lasker_awards-000083,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,1/8,,Individual,Alfred D. Hershey,1908-03-26,1908,Owosso,United States,,United States,Male,,,,,1997-03-22,Woods Hole,United States,,,
lasker_awards-000084,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,1/8,,Individual,Gerhard Schramm,1910-05-12,1910,Stuttgart,Germany,,United States,Male,,,,,1990-04-04,Tübingen,Germany,,,
lasker_awards-000085,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For the discovery of the fundamental role of nucleic acid in the reproduction of viruses and in the transmission of inherited characteristics.,1/8,,Individual,Heinz Fraenkel-Conrat,1910-08-29,1910,Breslau,Germany,,United States; Germany,Male,,,,,1995-04-04,Berkeley,United States,,,
lasker_awards-000086,1958,Albert Lasker Basic Medical Research Award,Lasker Award,For contributions concerning the basic mechanisms of hypertension.,1/8,,Individual,Irvine H. Page,1901-05-12,1901,Indianapolis,United States,,United States,Male,,,,,1991-06-08,Los Angeles,United States,,,
lasker_awards-000087,1958,Albert Lasker Basic Medical Research Award,Lasker Award,"For contributions concerning the causes of cancers, the source of antibodies, and the mechanism of blood cell generation and destruction in human beings.",1/8,,Individual,Peyton Rous,1879-10-30,1879,Baltimore,United States,,United States,Male,,,,,1974-11-04,New York,United States,,,
lasker_awards-000088,1958,Albert Lasker Basic Medical Research Award,Lasker Award,"For development of original methods for pure culture of living mammalian cells as a basis for new research in their nutrition, growth, genetics, and mutation.",1/8,,Individual,Theodore Puck,1916-10-03,1916,Denver,United States,,United States,Male,,,,,2005-09-26,Denver,United States,,,
lasker_awards-000089,1958,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,"For contributions concerning the causes, diagnosis and treatment of hypertension.",1/8,,Individual,Robert W. Wilkins,1906-05-21,1906,Boston,United States,,United States,Male,,,,,1995-05-01,Boston,United States,,,
lasker_awards-000090,1958,Lasker–Bloomberg Public Service Award,Lasker Award,"For extraordinary administrative leadership in the eradication of a crippling disease of childhood, poliomyelitis, through development of an effective vaccine.",1/8,,Individual,Basil O'Connor,1892-07-07,1892,Palisade,United States,,United States,Male,,,,,1972-02-18,Wilmington,United States,,,
lasker_awards-000091,1959,Albert Lasker Basic Medical Research Award,Lasker Award,"For the development of the fluorescent method of labelling proteins, a significant tool for the study of infection in human beings.",1/6,,Individual,Albert Coons,1904-12-30,1904,Brooklyn,United States,,United States,Male,,,,,1975-02-01,Boston,United States,,,
lasker_awards-000092,1959,Albert Lasker Basic Medical Research Award,Lasker Award,"For the development of immunization procedures against diseases such as tuberculosis, rabies, and poliomyelitis.",1/6,,Individual,Jules Freund,1891-11-21,1891,Verbilki,Russia,,United States,Male,,,,,1960-07-31,New York,United States,,,
lasker_awards-000093,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For his demonstration of the ability of one virus to modify the course of infection by another and for his discovery of Coxsackie virus.,1/6,,Individual,Gilbert Dalldorf,1905-06-22,1905,New York,United States,,United States,Male,,,,,1991-12-21,Valhalla,United States,,,
lasker_awards-000094,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For outstanding studies which have added significantly to our knowledge and ability to control acute respiratory diseases.,1/6,,Individual,John Holmes Dingle,1902-09-03,1902,Manhattan,United States,,United States,Male,,,,,1984-11-01,New York,United States,,,
lasker_awards-000095,1959,Lasker–DeBakey Clinical Medical Research Award,Lasker Award,For distinguished achievement: performing the first successful operation on an inborn cardiovascular defect.,1/6,,Individual,Robert Edward Gross,1906-01-15,1906,Philadelphia,United States,,United States,Male,,,,,1982-03-18,Boston,United States,,,
lasker_awards-000096,1959,Lasker–Bloomberg Public Service Award,Lasker Award,For notable service to the world’s children and especially for skilled development of the United Nations Children’s Fund program for improving maternal and child health.,1/6,,Individual,Maurice Pate,1889-10-31,1889,Brookline,United States,,United States,Male,,,,,1965-01-08,New York,United States,,,
lasker_awards-000097,1960,Albert Lasker Basic Medical Research Award,Lasker Award,"For the design, construction, development, and perfection of the electron microscope.",1/12,,Individual,Ernst Ruska,1906-12-25,1906,Heidelberg,Germany,,Germany; Nazi Germany; Weimar Republic; allied-occupied Germany,Male,,,,,1988-05-27,Berlin,Germany,,,
lasker_awards-000098,1960,Albert Lasker Basic Medical Research Award,Lasker Award,For revealing the structure of the DNA molecule.,1/12,,Individual,F.H.C. Crick,1916-08-08,1916,Northampton,United Kingdom,,United States,Male,,,,,2004-07-28,Cambridge,United Kingdom,,,
lasker_awards-000099,1960,Albert Lasker Basic Medical Research Award,Lasker Award,For revealing the structure of the DNA molecule.,1/12,,Individual,James D. Watson,1928-04-06,1928,Chicago,United States,,United States,Male,,,,,2005-05-10,Boston,United States,,,
