award_record_id,year,category,prize,motivation,prize_share,source_laureate_id,laureate_type,full_name,birth_date,birth_year,birth_city,birth_country,birth_coordinates,citizenship_countries,sex,affiliation_name,affiliation_city,affiliation_country,affiliation_coordinates,death_date,death_city,death_country,field_language,biographical_note,remarks
fields-000035,1990,,Fields Medal,,1/4,,Individual,Vladimir Drinfeld,1954-02-14,1954,Kharkiv,Ukraine,,Soviet Union,Male,"Steklov Mathematical Institute, Russia",,Russia,,,,,,,
fields-000036,1990,,Fields Medal,,1/4,,Individual,Vaughan F.R. Jones,1952-12-31,1952,Gisborne,New Zealand,,New Zealand,Male,"Columbia University, USA",,United States,,2020-09-06,Nashville,United States,,,
fields-000037,1990,,Fields Medal,,1/4,,Individual,Shigefumi Mori,1951-02-23,1951,Nagoya,Japan,,Japan,Male,"Harvard University, USA",,United States,,,,,,,
fields-000038,1990,,Fields Medal,,1/4,,Individual,Edward Witten,1951-08-26,1951,Baltimore,United States,,United States,Male,"Princeton University, USA",,United States,,,,,,,
fields-000039,1986,,Fields Medal,,1/3,,Individual,Simon K Donaldson,1957-08-20,1957,Cambridge,United Kingdom,,United Kingdom,Male,"University of Oxford, UK",,United Kingdom,,,,,,,
fields-000040,1986,,Fields Medal,,1/3,,Individual,Gerd Faltings,1954-07-28,1954,Gelsenkirchen,Germany,,Germany,Male,"Princeton University, USA",,United States,,,,,,,
fields-000041,1986,,Fields Medal,,1/3,,Individual,Michael H. Freedman,1951-04-21,1951,Los Angeles,United States,,United States,Male,"University of California, USA",,United States,,,,,,,
fields-000042,1982,,Fields Medal,,1/3,,Individual,Alain Connes,1947-04-01,1947,Draguignan,France,,France,Male,"Institut des Hautes Études Scientifiques , France",,France,,,,,,,
fields-000043,1982,,Fields Medal,,1/3,,Individual,William P. Thurston,1946-10-30,1946,"Washington, D.C.",United States,,United States,Male,"Princeton University, USA",,United States,,2012-08-21,Rochester,United States,,,
fields-000044,1982,,Fields Medal,,1/3,,Individual,Shing-Tung Yau,1949-04-04,1949,Shantou,China,,China; United States,Male,"Institute for Advanced Study, USA",,United States,,,,,,,
fields-000045,1978,,Fields Medal,,1/4,,Individual,Pierre René Deligne,1944-10-03,1944,Etterbeek,Belgium,,Belgium,Male,"Institut des Hautes Études Scientifiques, France",,France,,,,,,,
fields-000046,1978,,Fields Medal,,1/4,,Individual,Charles Louis Fefferman,1949-04-18,1949,"Washington, D.C.",United States,,United States,Male,"Princeton University, USA",,United States,,,,,,,
fields-000047,1978,,Fields Medal,,1/4,,Individual,Gregori Aleksandrovitch Margulis,1946-02-24,1946,Moscow,Russia,,Soviet Union,Male,"University of Moscow, Russia",,Russia,,,,,,,
fields-000048,1978,,Fields Medal,,1/4,,Individual,Daniel G. Quillen,1940-06-27,1940,Orange,United States,,United States,Male,"Massachusetts Institute of Technology (MIT), USA",,United States,,2011-04-30,Gainesville,United States,,,
fields-000049,1974,,Fields Medal,,1/2,,Individual,Enrico E Bombieri,1940-11-26,1946,Milan,Italy,,Italy,Male,"University of Pisa, Italy",,Italy,,,,,,,
fields-000050,1974,,Fields Medal,,1/2,,Individual,David Bryant Mumford,1937-06-11,1937,Worth,United Kingdom,,United States,Male,"Harvard University, USA",,United States,,,,,,,
fields-000051,1970,,Fields Medal,,1/4,,Individual,Alan Baker,1939-08-19,1939,London,United Kingdom,,United Kingdom,Male,"University of Cambridge, UK",,United Kingdom,,2018-02-04,Cambridge,United Kingdom,,,
fields-000052,1970,,Fields Medal,,1/4,,Individual,Heisuke Hironaka,1931-04-09,1931,Yamaguchi,Japan,,Japan,Male,"Harvard University, USA",,United States,,2024-11-15,Tokyo,Japan,,,
fields-000053,1970,,Fields Medal,,1/4,,Individual,Serge P. Novikov,1938-03-20,1938,Nizhny Novgorod,Russia,,Soviet Union,Male,"Belorusskii University, Belarus",,Belarus,,2024-06-06,Moscow,Russia,,,
fields-000054,1970,,Fields Medal,,1/4,,Individual,John Griggs Thompson,1932-10-13,1932,Ottawa,United States,,United States,Male,"University of Chicago, USA",,United States,,,,,,,
fields-000055,1966,,Fields Medal,,1/4,,Individual,Michael Francis Atiyah,1929-04-22,1929,London,United Kingdom,,United Kingdom,Male,"University of Oxford, UK",,United Kingdom,,2019-01-11,Edinburgh,United Kingdom,,,
fields-000056,1966,,Fields Medal,,1/4,,Individual,Paul Joseph Cohen,1934-04-02,1934,Long Branch,United States,,United States,Male,"Stanford University, USA",,United States,,2007-03-23,Stanford,United States,,,
fields-000057,1966,,Fields Medal,,1/4,,Individual,Alexander Grothendieck,1928-03-28,1928,Berlin,Germany,,France,Male,"University of Paris, France",,France,,2014-11-13,Saint-Girons,France,,,
fields-000058,1966,,Fields Medal,,1/4,,Individual,Stephen Smale,1930-07-15,1930,Flint,United States,,United States,Male,"University of California, USA",,United States,,,,,,,
fields-000059,1962,,Fields Medal,,1/2,,Individual,Lars Hörmander,1931-01-24,1931,Mjällby,Sweden,,Sweden,Male,"Stockholm University, Sweden",,Sweden,,2012-11-25,Lund,Sweden,,,
fields-000060,1962,,Fields Medal,,1/2,,Individual,John Willard Milnor,1931-02-20,1931,Orange,United States,,United States,Male,"Princeton University, USA",,United States,,,,,,,
fields-000061,1958,,Fields Medal,,1/2,,Individual,Klaus Friedrich Roth,1925-10-29,1925,Wrocław,Poland,,United Kingdom,Male,"London University, UK",,United Kingdom,,2015-11-10,Inverness,United Kingdom,,,
fields-000062,1958,,Fields Medal,,1/2,,Individual,René Thom,1923-09-02,1923,Montbéliard,France,,France,Male,"University of Strasbourg, France",,France,,2002-10-25,Bures-sur-Yvette,France,,,
fields-000063,1954,,Fields Medal,,1/2,,Individual,Kunihiko Kodaira,1915-03-16,1915,Tokyo,Japan,,Japan,Male,"Princeton University, USA",,United States,,1997-07-26,Kofu,Japan,,,
fields-000064,1954,,Fields Medal,,1/2,,Individual,Jean-Pierre Serre,1926-09-15,1926,Bages,France,,France,Male,"Collège de France, France",,France,,,,,,,
fields-000065,1950,,Fields Medal,,1/2,,Individual,Laurent Schwartz,1915-03-05,1915,Paris,France,,France,Male,"Nancy University, France",,France,,2002-07-04,Paris,France,,,
fields-000066,1950,,Fields Medal,,1/2,,Individual,Atle Selberg,1917-06-14,1917,Langesund,Norway,,Norway,Male,"Institute for Advanced Study, USA",,United States,,2007-08-06,Princeton,United States,,,
fields-000067,1936,,Fields Medal,,1/2,,Individual,Lars Valerian Ahlfors,1907-04-18,1907,Helsinki,Finland,,Finland,Male,"Harvard University, USA",,United States,,1996-10-11,Pittsfield,United States,,,
fields-000068,1936,,Fields Medal,,1/2,,Individual,Jesse Douglas,1897-07-03,1897,New York City,United States,,United States,Male,"Massachusetts Institute of Technology (MIT), USA",,United States,,1965-09-07,New York City,United States,,,
